;massa_A;
97.269;0.203;8.530E-2
97.302;0.181;8.223E-2
97.336;0.159;7.864E-2
97.369;0.137;7.548E-2
97.402;0.112;7.711E-2
97.435;8.632E-2;7.845E-2
97.469;6.105E-2;7.835E-2
97.502;3.437E-2;7.575E-2
97.535;9.144E-3;7.507E-2
97.569;-1.567E-2;7.794E-2
97.602;-3.867E-2;8.207E-2
97.635;-6.424E-2;8.479E-2
97.669;-8.672E-2;8.681E-2
97.702;-0.108;8.945E-2
97.735;-0.129;9.269E-2
97.769;-0.148;9.848E-2
97.802;-0.166;0.102
97.835;-0.184;0.102
97.869;-0.197;0.102
97.902;-0.208;0.105
97.935;-0.216;0.111
97.969;-0.223;0.113
98.002;-0.229;0.114
98.035;-0.232;0.112
98.069;-0.232;0.112
98.102;-0.230;0.114
98.135;-0.225;0.113
98.168;-0.219;0.111
98.202;-0.210;0.106
98.235;-0.199;0.104
98.268;-0.185;0.104
98.302;-0.167;0.102
98.335;-0.149;9.664E-2
98.368;-0.131;9.098E-2
98.402;-0.112;8.809E-2
98.435;-9.070E-2;8.765E-2
98.468;-6.660E-2;8.611E-2
98.502;-4.217E-2;8.152E-2
98.535;-1.967E-2;7.745E-2
98.568;4.775E-3;7.547E-2
98.602;3.044E-2;7.736E-2
98.635;5.630E-2;7.854E-2
98.668;8.310E-2;7.671E-2
98.702;0.108;7.390E-2
98.735;0.132;7.528E-2
98.768;0.155;8.094E-2
98.801;0.176;8.377E-2
98.835;0.198;8.531E-2
98.868;0.217;8.534E-2
98.902;0.233;8.671E-2
98.935;0.248;9.050E-2
98.968;0.261;9.310E-2
99.001;0.273;9.528E-2
99.035;0.283;9.584E-2
99.068;0.291;9.699E-2
99.101;0.296;9.918E-2
99.135;0.299;0.101
99.168;0.300;0.101
99.201;0.299;9.787E-2
99.235;0.295;9.602E-2
99.268;0.287;9.659E-2
99.301;0.276;9.678E-2
99.335;0.266;9.503E-2
99.368;0.253;9.105E-2
99.401;0.239;8.823E-2
99.435;0.223;8.678E-2
99.468;0.206;8.499E-2
99.501;0.185;8.218E-2
99.535;0.163;7.923E-2
99.568;0.142;7.545E-2
99.601;0.118;7.579E-2
99.635;9.255E-2;7.789E-2
99.668;6.645E-2;7.843E-2
99.701;4.137E-2;7.646E-2
99.735;1.554E-2;7.489E-2
99.768;-8.625E-3;7.620E-2
99.801;-3.290E-2;8.081E-2
99.835;-5.629E-2;8.357E-2
99.868;-7.967E-2;8.609E-2
99.901;-0.102;8.829E-2
99.935;-0.121;9.178E-2
99.968;-0.141;9.604E-2
100.001;-0.160;0.100
100.034;-0.176;0.102
100.068;-0.192;0.102
100.101;-0.203;0.104
100.134;-0.211;0.109
100.168;-0.218;0.112
100.201;-0.224;0.113
100.234;-0.229;0.112
100.268;-0.230;0.112
100.301;-0.229;0.112
100.334;-0.224;0.113
100.368;-0.218;0.111
100.401;-0.210;0.106
100.434;-0.200;0.104
100.468;-0.187;0.103
100.501;-0.169;0.102
100.534;-0.153;9.820E-2
100.568;-0.134;9.209E-2
100.601;-0.116;8.859E-2
100.634;-9.435E-2;8.701E-2
100.668;-7.193E-2;8.601E-2
100.701;-4.950E-2;8.256E-2
100.734;-2.527E-2;7.877E-2
100.768;-2.660E-3;7.570E-2
100.801;2.269E-2;7.594E-2
100.834;4.836E-2;7.797E-2
100.868;7.469E-2;7.702E-2
100.901;9.986E-2;7.357E-2
100.934;0.124;7.405E-2
100.968;0.147;7.816E-2
101.001;0.169;8.248E-2
101.034;0.189;8.389E-2
101.067;0.208;8.439E-2
101.101;0.225;8.512E-2
101.134;0.240;8.857E-2
101.167;0.253;9.085E-2
101.201;0.266;9.311E-2
101.234;0.277;9.430E-2
101.267;0.286;9.549E-2
101.301;0.292;9.775E-2
101.334;0.294;9.939E-2
101.367;0.294;9.908E-2
101.401;0.296;9.758E-2
101.434;0.293;9.570E-2
101.467;0.287;9.562E-2
101.501;0.277;9.612E-2
101.534;0.266;9.525E-2
101.567;0.253;9.134E-2
101.601;0.240;8.863E-2
101.634;0.225;8.656E-2
101.667;0.209;8.480E-2
101.701;0.189;8.238E-2
101.734;0.168;8.023E-2
101.767;0.147;7.608E-2
101.801;0.124;7.528E-2
101.834;9.954E-2;7.742E-2
101.867;7.411E-2;7.868E-2
101.901;4.911E-2;7.779E-2
101.934;2.342E-2;7.547E-2
101.967;-7.911E-4;7.564E-2
102.001;-2.401E-2;7.906E-2
102.034;-4.806E-2;8.270E-2
102.067;-7.100E-2;8.566E-2
102.100;-9.333E-2;8.770E-2
102.134;-0.113;9.100E-2
102.167;-0.132;9.435E-2
102.200;-0.151;9.866E-2
102.234;-0.167;0.101
102.267;-0.183;0.101
102.300;-0.195;0.103
102.334;-0.205;0.107
102.367;-0.212;0.112
102.400;-0.219;0.113
102.434;-0.224;0.113
102.467;-0.226;0.112
102.500;-0.225;0.112
102.534;-0.222;0.113
102.567;-0.216;0.111
102.600;-0.210;0.108
102.634;-0.200;0.104
102.667;-0.187;0.103
102.700;-0.173;0.103
102.734;-0.156;0.101
102.767;-0.137;9.391E-2
102.800;-0.120;8.984E-2
102.834;-9.963E-2;8.820E-2
102.867;-7.883E-2;8.758E-2
102.900;-5.587E-2;8.532E-2
102.934;-3.276E-2;8.156E-2
102.967;-1.078E-2;7.783E-2
