;massa_A;
t;x;y
97.169;-0.165;9.911E-2
97.202;-0.146;9.258E-2
97.236;-0.125;8.801E-2
97.269;-0.102;8.706E-2
97.302;-7.714E-2;8.552E-2
97.336;-5.173E-2;8.177E-2
97.369;-2.670E-2;7.719E-2
97.402;-1.928E-3;7.443E-2
97.436;2.506E-2;7.568E-2
97.469;5.196E-2;7.713E-2
97.502;7.825E-2;7.618E-2
97.536;0.104;7.310E-2
97.569;0.130;7.286E-2
97.602;0.154;7.709E-2
97.636;0.178;8.204E-2
97.669;0.200;8.458E-2
97.702;0.221;8.479E-2
97.736;0.239;8.530E-2
97.769;0.256;8.807E-2
97.802;0.270;9.244E-2
97.836;0.284;9.485E-2
97.869;0.294;9.489E-2
97.902;0.303;9.561E-2
97.936;0.308;9.775E-2
97.969;0.311;0.101
98.002;0.312;0.101
98.035;0.312;9.743E-2
98.069;0.309;9.539E-2
98.102;0.303;9.544E-2
98.135;0.294;9.629E-2
98.169;0.282;9.512E-2
98.202;0.269;9.123E-2
98.235;0.255;8.754E-2
98.269;0.238;8.686E-2
98.302;0.219;8.629E-2
98.335;0.197;8.327E-2
98.369;0.175;7.790E-2
98.402;0.152;7.463E-2
98.435;0.128;7.408E-2
98.469;0.103;7.650E-2
98.502;7.605E-2;7.709E-2
98.535;4.914E-2;7.593E-2
98.569;2.274E-2;7.383E-2
98.602;-3.416E-3;7.427E-2
98.635;-2.838E-2;7.746E-2
98.669;-5.374E-2;8.130E-2
98.702;-7.855E-2;8.458E-2
98.735;-0.102;8.661E-2
98.769;-0.124;8.962E-2
98.802;-0.145;9.550E-2
98.835;-0.165;9.986E-2
98.869;-0.183;0.102
98.902;-0.199;0.102
98.935;-0.212;0.104
98.969;-0.222;0.109
99.002;-0.229;0.113
99.035;-0.235;0.115
99.068;-0.240;0.114
99.102;-0.242;0.114
99.135;-0.240;0.115
99.168;-0.235;0.115
99.202;-0.230;0.113
99.235;-0.222;0.108
99.268;-0.212;0.105
99.302;-0.199;0.104
99.335;-0.184;0.104
99.368;-0.166;0.100
99.402;-0.147;9.423E-2
99.435;-0.128;8.892E-2
99.468;-0.106;8.749E-2
99.502;-8.163E-2;8.671E-2
99.535;-5.768E-2;8.375E-2
99.568;-3.203E-2;7.884E-2
99.602;-7.622E-3;7.550E-2
99.635;1.730E-2;7.539E-2
99.668;4.414E-2;7.739E-2
99.702;7.118E-2;7.735E-2
99.735;9.690E-2;7.448E-2
99.768;0.122;7.316E-2
99.802;0.147;7.678E-2
99.835;0.170;8.095E-2
99.868;0.192;8.451E-2
99.902;0.213;8.494E-2
99.935;0.232;8.491E-2
99.968;0.248;8.739E-2
100.001;0.263;9.160E-2
100.035;0.276;9.479E-2
100.068;0.287;9.506E-2
100.101;0.296;9.509E-2
100.135;0.302;9.682E-2
100.168;0.305;0.100
100.201;0.309;0.102
100.235;0.309;9.935E-2
100.268;0.307;9.685E-2
100.301;0.302;9.678E-2
100.335;0.293;9.763E-2
100.368;0.282;9.719E-2
100.401;0.270;9.338E-2
100.435;0.257;8.864E-2
100.468;0.241;8.716E-2
100.501;0.223;8.702E-2
100.535;0.202;8.470E-2
100.568;0.180;8.003E-2
100.601;0.158;7.647E-2
100.635;0.134;7.480E-2
100.668;0.109;7.685E-2
100.701;8.316E-2;7.758E-2
100.735;5.648E-2;7.717E-2
100.768;3.010E-2;7.447E-2
100.801;5.009E-3;7.387E-2
100.835;-2.117E-2;7.690E-2
100.868;-4.491E-2;8.021E-2
100.901;-7.026E-2;8.348E-2
100.935;-9.294E-2;8.568E-2
100.968;-0.115;8.792E-2
101.001;-0.135;9.265E-2
101.034;-0.155;9.767E-2
101.068;-0.173;0.100
101.101;-0.190;0.101
101.134;-0.204;0.102
101.168;-0.214;0.106
101.201;-0.222;0.110
101.234;-0.229;0.113
101.268;-0.234;0.113
101.301;-0.238;0.112
101.334;-0.237;0.112
101.368;-0.234;0.114
101.401;-0.229;0.113
101.434;-0.222;0.108
101.468;-0.213;0.105
101.501;-0.201;0.103
101.534;-0.186;0.103
101.568;-0.168;9.997E-2
101.601;-0.150;9.494E-2
101.634;-0.131;8.831E-2
101.668;-0.110;8.617E-2
101.701;-8.745E-2;8.604E-2
101.734;-6.318E-2;8.450E-2
101.768;-3.892E-2;7.952E-2
101.801;-1.423E-2;7.523E-2
101.834;9.709E-3;7.423E-2
101.868;3.573E-2;7.636E-2
101.901;6.265E-2;7.698E-2
101.934;8.867E-2;7.510E-2
101.968;0.114;7.283E-2
102.001;0.139;7.480E-2
102.034;0.161;7.919E-2
102.067;0.183;8.308E-2
102.101;0.205;8.433E-2
102.134;0.224;8.419E-2
102.167;0.241;8.597E-2
102.201;0.256;8.926E-2
102.234;0.268;9.289E-2
102.267;0.281;9.449E-2
102.301;0.291;9.456E-2
102.334;0.297;9.547E-2
102.367;0.302;9.782E-2
102.401;0.304;9.961E-2
102.434;0.304;9.840E-2
102.467;0.303;9.584E-2
102.501;0.299;9.464E-2
102.534;0.291;9.545E-2
102.567;0.281;9.532E-2
102.601;0.268;9.251E-2
102.634;0.256;8.794E-2
102.667;0.240;8.562E-2
102.701;0.224;8.510E-2
102.734;0.205;8.363E-2
102.767;0.184;7.995E-2
102.801;0.161;7.582E-2
102.834;0.140;7.336E-2
102.867;0.114;7.480E-2
102.901;8.917E-2;7.653E-2
102.934;6.269E-2;7.662E-2
102.967;3.614E-2;7.448E-2
103.000;1.101E-2;7.292E-2
103.034;-1.336E-2;7.485E-2
103.067;-3.885E-2;7.842E-2
103.100;-6.217E-2;8.243E-2
103.134;-8.629E-2;8.473E-2
103.167;-0.108;8.689E-2
103.200;-0.128;9.029E-2
