;massa_A;
48.986;9.641E-2;6.968E-2
49.003;7.734E-2;6.735E-2
49.020;5.842E-2;6.532E-2
49.036;3.893E-2;6.375E-2
49.053;1.927E-2;6.240E-2
49.070;-5.862E-4;6.150E-2
49.086;-2.035E-2;6.104E-2
49.103;-4.006E-2;6.113E-2
49.120;-5.975E-2;6.149E-2
49.136;-7.943E-2;6.218E-2
49.153;-9.869E-2;6.327E-2
49.170;-0.118;6.470E-2
49.186;-0.137;6.640E-2
49.203;-0.155;6.843E-2
49.220;-0.174;7.095E-2
49.236;-0.191;7.375E-2
49.253;-0.209;7.657E-2
49.270;-0.225;7.974E-2
49.286;-0.242;8.304E-2
49.303;-0.257;8.652E-2
49.320;-0.272;9.015E-2
49.336;-0.286;9.377E-2
49.353;-0.300;9.748E-2
49.370;-0.313;0.101
49.386;-0.325;0.105
49.403;-0.336;0.108
49.420;-0.346;0.112
49.436;-0.356;0.115
49.453;-0.365;0.118
49.469;-0.373;0.121
49.486;-0.379;0.123
49.503;-0.385;0.126
49.520;-0.391;0.128
49.536;-0.395;0.130
49.553;-0.398;0.131
49.570;-0.401;0.132
49.586;-0.402;0.133
49.603;-0.403;0.133
49.620;-0.402;0.133
49.636;-0.401;0.133
49.653;-0.398;0.132
49.670;-0.395;0.131
49.686;-0.391;0.129
49.703;-0.386;0.127
49.720;-0.380;0.125
49.736;-0.373;0.123
49.753;-0.366;0.120
49.770;-0.357;0.117
49.786;-0.347;0.114
49.803;-0.337;0.110
49.820;-0.326;0.107
49.836;-0.313;0.103
49.853;-0.301;9.984E-2
49.870;-0.287;9.619E-2
49.886;-0.273;9.268E-2
49.903;-0.258;8.906E-2
49.919;-0.242;8.559E-2
49.936;-0.226;8.224E-2
49.953;-0.209;7.913E-2
49.969;-0.192;7.617E-2
49.986;-0.174;7.340E-2
50.003;-0.156;7.100E-2
50.020;-0.137;6.885E-2
50.036;-0.118;6.697E-2
50.053;-9.880E-2;6.559E-2
50.069;-7.930E-2;6.448E-2
50.086;-5.986E-2;6.377E-2
50.103;-4.028E-2;6.339E-2
50.119;-2.061E-2;6.330E-2
50.136;-9.244E-4;6.366E-2
50.153;1.856E-2;6.455E-2
50.169;3.804E-2;6.576E-2
50.186;5.732E-2;6.717E-2
50.203;7.641E-2;6.907E-2
50.219;9.486E-2;7.136E-2
50.236;0.113;7.393E-2
50.253;0.131;7.671E-2
50.269;0.148;7.979E-2
50.286;0.166;8.294E-2
50.303;0.182;8.642E-2
50.319;0.198;9.005E-2
50.336;0.213;9.378E-2
50.353;0.227;9.750E-2
50.369;0.242;0.101
50.386;0.255;0.105
50.403;0.267;0.109
50.419;0.279;0.113
50.436;0.290;0.116
50.453;0.300;0.120
50.469;0.309;0.123
50.486;0.318;0.126
50.503;0.325;0.129
50.519;0.331;0.131
50.536;0.337;0.133
50.553;0.343;0.135
50.569;0.347;0.137
50.586;0.350;0.138
50.603;0.352;0.139
50.619;0.353;0.139
50.636;0.354;0.139
50.653;0.353;0.139
50.669;0.352;0.139
50.686;0.349;0.138
50.703;0.346;0.136
50.719;0.342;0.135
50.736;0.336;0.133
50.753;0.330;0.130
50.769;0.323;0.127
50.786;0.315;0.124
50.803;0.306;0.121
50.819;0.297;0.118
50.836;0.287;0.114
50.853;0.275;0.111
50.869;0.263;0.107
50.886;0.250;0.103
50.903;0.237;9.919E-2
50.919;0.222;9.532E-2
50.936;0.207;9.177E-2
50.953;0.191;8.799E-2
50.969;0.175;8.446E-2
50.986;0.158;8.110E-2
51.002;0.141;7.782E-2
51.019;0.123;7.491E-2
51.036;0.105;7.240E-2
51.052;8.597E-2;7.002E-2
51.069;6.684E-2;6.797E-2
51.086;4.757E-2;6.632E-2
51.103;2.809E-2;6.491E-2
51.119;8.548E-3;6.394E-2
51.136;-1.109E-2;6.335E-2
51.152;-3.075E-2;6.316E-2
51.169;-5.059E-2;6.333E-2
51.186;-7.001E-2;6.380E-2
51.202;-8.945E-2;6.473E-2
51.219;-0.109;6.606E-2
51.236;-0.128;6.775E-2
51.252;-0.146;6.966E-2
51.269;-0.164;7.194E-2
51.286;-0.182;7.450E-2
51.302;-0.200;7.732E-2
51.319;-0.217;8.035E-2
51.336;-0.233;8.357E-2
51.352;-0.249;8.699E-2
51.369;-0.264;9.038E-2
51.386;-0.278;9.382E-2
51.402;-0.292;9.713E-2
51.419;-0.305;0.101
51.436;-0.317;0.104
51.452;-0.328;0.107
51.469;-0.339;0.111
51.486;-0.348;0.114
51.502;-0.357;0.117
51.519;-0.365;0.119
51.536;-0.372;0.122
51.552;-0.379;0.124
51.569;-0.384;0.126
51.586;-0.389;0.128
51.602;-0.392;0.129
51.619;-0.395;0.130
51.636;-0.397;0.131
51.652;-0.398;0.131
51.669;-0.398;0.131
51.686;-0.397;0.130
51.702;-0.395;0.130
51.719;-0.393;0.129
51.736;-0.389;0.127
51.752;-0.385;0.126
51.769;-0.379;0.123
51.786;-0.373;0.121
51.802;-0.366;0.118
51.819;-0.358;0.115
51.836;-0.349;0.112
51.852;-0.339;0.109
51.869;-0.329;0.106
51.886;-0.318;0.102
51.902;-0.305;9.878E-2
51.919;-0.293;9.513E-2
51.936;-0.279;9.161E-2
51.952;-0.264;8.815E-2
51.969;-0.249;8.476E-2
51.986;-0.234;8.131E-2
52.002;-0.218;7.830E-2
52.019;-0.201;7.527E-2
52.035;-0.183;7.237E-2
52.052;-0.165;7.004E-2
52.069;-0.147;6.775E-2
52.086;-0.128;6.578E-2
52.102;-0.109;6.404E-2
52.119;-9.030E-2;6.282E-2
52.136;-7.096E-2;6.190E-2
52.152;-5.143E-2;6.156E-2
52.169;-3.159E-2;6.137E-2
52.186;-1.196E-2;6.158E-2
52.202;7.764E-3;6.219E-2
52.219;2.727E-2;6.325E-2
52.235;4.664E-2;6.462E-2
52.252;6.577E-2;6.637E-2
52.269;8.479E-2;6.851E-2
52.286;0.103;7.102E-2
52.302;0.122;7.372E-2
52.319;0.139;7.664E-2
52.336;0.157;7.996E-2
52.352;0.173;8.344E-2
52.369;0.190;8.705E-2
52.385;0.205;9.070E-2
52.402;0.220;9.456E-2
52.419;0.234;9.841E-2
52.435;0.248;0.102
52.452;0.260;0.106
52.469;0.272;0.110
52.485;0.283;0.114
52.502;0.294;0.118
52.519;0.303;0.121
52.536;0.312;0.124
52.552;0.320;0.127
52.569;0.326;0.130
52.585;0.332;0.132
52.602;0.337;0.135
52.619;0.342;0.136
52.635;0.345;0.138
52.652;0.347;0.139
52.669;0.349;0.139
52.685;0.349;0.140
52.702;0.349;0.140
52.719;0.347;0.139
52.735;0.345;0.139
52.752;0.342;0.137
52.769;0.338;0.136
52.785;0.333;0.134
52.802;0.327;0.132
52.819;0.320;0.129
52.835;0.313;0.126
52.852;0.304;0.123
52.869;0.295;0.120
52.885;0.285;0.117
52.902;0.274;0.113
52.919;0.263;0.110
52.935;0.250;0.106
52.952;0.237;0.102
52.969;0.223;9.847E-2
52.985;0.209;9.466E-2
53.002;0.194;9.116E-2
53.019;0.178;8.750E-2
53.035;0.162;8.396E-2
53.052;0.146;8.072E-2
53.069;0.128;7.773E-2
53.085;0.111;7.483E-2
53.102;9.306E-2;7.245E-2
53.119;7.478E-2;7.025E-2
53.135;5.630E-2;6.829E-2
53.152;3.737E-2;6.680E-2
53.169;1.838E-2;6.556E-2
53.185;-7.807E-4;6.456E-2
53.202;-2.022E-2;6.404E-2
53.219;-3.944E-2;6.394E-2
53.235;-5.871E-2;6.405E-2
53.252;-7.785E-2;6.450E-2
53.269;-9.679E-2;6.553E-2
53.285;-0.116;6.679E-2
53.302;-0.134;6.843E-2
53.319;-0.152;7.031E-2
53.335;-0.170;7.247E-2
53.352;-0.188;7.494E-2
53.369;-0.205;7.764E-2
53.385;-0.222;8.053E-2
53.402;-0.238;8.363E-2
53.419;-0.254;8.690E-2
53.435;-0.268;9.022E-2
53.452;-0.283;9.367E-2
53.469;-0.296;9.699E-2
53.485;-0.309;0.100
53.502;-0.321;0.104
53.518;-0.333;0.107
53.535;-0.343;0.110
53.552;-0.353;0.113
53.568;-0.362;0.116
53.585;-0.370;0.118
53.602;-0.377;0.121
53.619;-0.383;0.123
53.635;-0.388;0.125
53.652;-0.393;0.126
53.668;-0.396;0.128
53.685;-0.398;0.128
53.702;-0.400;0.129
53.718;-0.400;0.129
53.735;-0.400;0.129
53.752;-0.398;0.128
53.768;-0.396;0.127
53.785;-0.393;0.126
53.802;-0.389;0.124
53.818;-0.384;0.122
53.835;-0.378;0.120
53.852;-0.371;0.118
53.868;-0.363;0.115
53.885;-0.354;0.112
53.902;-0.344;0.109
53.918;-0.334;0.106
53.935;-0.322;0.102
53.952;-0.310;9.876E-2
53.968;-0.297;9.520E-2
53.985;-0.284;9.177E-2
54.002;-0.269;8.832E-2
54.018;-0.254;8.481E-2
54.035;-0.238;8.157E-2
54.052;-0.222;7.846E-2
54.068;-0.206;7.550E-2
54.085;-0.188;7.289E-2
54.102;-0.171;7.042E-2
54.118;-0.153;6.814E-2
54.135;-0.134;6.627E-2
54.152;-0.115;6.479E-2
54.168;-9.655E-2;6.357E-2
54.185;-7.765E-2;6.275E-2
54.202;-5.839E-2;6.232E-2
54.218;-3.911E-2;6.221E-2
54.235;-1.977E-2;6.245E-2
54.252;-5.350E-4;6.300E-2
54.268;1.861E-2;6.403E-2
54.285;3.771E-2;6.526E-2
54.302;5.638E-2;6.699E-2
54.318;7.473E-2;6.898E-2
54.335;9.278E-2;7.129E-2
54.351;0.111;7.384E-2
54.368;0.128;7.665E-2
54.385;0.145;7.973E-2
54.401;0.162;8.307E-2
54.418;0.177;8.661E-2
54.435;0.193;9.019E-2
54.451;0.208;9.386E-2
54.468;0.222;9.762E-2
54.485;0.235;0.102
54.502;0.248;0.105
54.518;0.260;0.109
54.535;0.271;0.113
54.552;0.282;0.116
54.568;0.292;0.120
54.585;0.301;0.123
54.602;0.309;0.126
54.618;0.317;0.129
54.635;0.323;0.131
54.652;0.329;0.134
54.668;0.334;0.136
54.685;0.338;0.137
54.702;0.341;0.138
54.718;0.343;0.139
54.735;0.344;0.140
54.752;0.344;0.140
54.768;0.344;0.140
54.785;0.342;0.139
54.802;0.340;0.138
54.818;0.337;0.137
54.835;0.333;0.135
54.852;0.328;0.133
54.868;0.322;0.131
54.885;0.315;0.128
54.901;0.307;0.125
54.918;0.298;0.122
54.935;0.289;0.119
54.951;0.279;0.115
54.968;0.268;0.111
54.985;0.256;0.107
55.001;0.244;0.104
55.018;0.230;9.983E-2
55.035;0.216;9.612E-2
55.051;0.201;9.211E-2
55.068;0.186;8.842E-2
55.085;0.170;8.480E-2
55.101;0.153;8.137E-2
55.118;0.136;7.821E-2
55.135;0.119;7.526E-2
55.151;0.101;7.243E-2
55.168;8.274E-2;6.998E-2
55.185;6.404E-2;6.786E-2
55.201;4.527E-2;6.606E-2
55.218;2.618E-2;6.460E-2
55.235;6.911E-3;6.340E-2
55.251;-1.228E-2;6.268E-2
55.268;-3.172E-2;6.240E-2
55.285;-5.101E-2;6.231E-2
55.301;-7.022E-2;6.272E-2
55.318;-8.944E-2;6.354E-2
55.335;-0.108;6.462E-2
55.351;-0.127;6.607E-2
55.368;-0.145;6.780E-2
55.385;-0.163;6.984E-2
55.401;-0.181;7.205E-2
55.418;-0.198;7.452E-2
55.435;-0.215;7.733E-2
55.451;-0.231;8.030E-2
55.468;-0.246;8.322E-2
55.485;-0.261;8.646E-2
55.501;-0.275;8.976E-2
55.518;-0.289;9.312E-2
55.535;-0.302;9.638E-2
55.551;-0.314;9.968E-2
55.568;-0.326;0.103
55.585;-0.336;0.106
55.601;-0.346;0.109
55.618;-0.355;0.113
55.634;-0.363;0.115
55.651;-0.370;0.118
55.668;-0.376;0.120
55.685;-0.382;0.122
55.701;-0.386;0.124
55.718;-0.390;0.125
55.735;-0.393;0.126
55.751;-0.394;0.127
55.768;-0.395;0.127
55.785;-0.395;0.127
55.801;-0.394;0.127
55.818;-0.392;0.127
55.834;-0.389;0.126
55.851;-0.386;0.124
55.868;-0.381;0.123
55.884;-0.376;0.121
55.901;-0.369;0.119
55.918;-0.362;0.116
55.935;-0.354;0.114
55.951;-0.344;0.111
55.968;-0.334;0.108
55.984;-0.324;0.105
56.001;-0.313;0.101
56.018;-0.301;9.816E-2
56.034;-0.288;9.487E-2
56.051;-0.274;9.167E-2
56.068;-0.260;8.845E-2
56.084;-0.244;8.527E-2
56.101;-0.229;8.231E-2
56.118;-0.212;7.929E-2
56.134;-0.196;7.651E-2
56.151;-0.178;7.403E-2
56.168;-0.161;7.178E-2
56.184;-0.143;6.978E-2
56.201;-0.124;6.807E-2
56.218;-0.106;6.653E-2
56.234;-8.657E-2;6.537E-2
56.251;-6.744E-2;6.464E-2
56.268;-4.818E-2;6.441E-2
56.284;-2.887E-2;6.449E-2
56.301;-9.520E-3;6.486E-2
56.318;9.594E-3;6.554E-2
56.334;2.841E-2;6.657E-2
56.351;4.737E-2;6.792E-2
56.368;6.577E-2;6.969E-2
56.384;8.427E-2;7.175E-2
56.401;0.102;7.413E-2
56.418;0.120;7.678E-2
56.434;0.137;7.969E-2
56.451;0.153;8.267E-2
56.468;0.170;8.583E-2
56.484;0.185;8.929E-2
56.501;0.200;9.276E-2
56.518;0.215;9.629E-2
56.534;0.229;9.987E-2
56.551;0.241;0.103
56.568;0.254;0.107
56.584;0.265;0.111
56.601;0.276;0.114
56.618;0.286;0.117
56.634;0.295;0.120
56.651;0.304;0.123
56.668;0.311;0.126
56.684;0.318;0.128
56.701;0.324;0.130
56.718;0.329;0.132
56.734;0.333;0.134
56.751;0.337;0.135
56.768;0.339;0.136
56.784;0.341;0.137
56.801;0.342;0.137
56.818;0.341;0.137
56.834;0.341;0.136
56.851;0.339;0.136
56.868;0.336;0.134
56.884;0.332;0.132
56.901;0.328;0.130
56.917;0.322;0.128
56.934;0.316;0.126
56.951;0.309;0.123
56.968;0.301;0.120
56.984;0.292;0.117
57.001;0.282;0.114
57.018;0.271;0.110
57.034;0.260;0.106
57.051;0.248;0.103
57.067;0.235;9.902E-2
57.084;0.222;9.530E-2
57.101;0.207;9.150E-2
57.117;0.193;8.783E-2
57.134;0.177;8.447E-2
57.151;0.161;8.098E-2
57.168;0.144;7.780E-2
57.184;0.127;7.480E-2
57.201;0.110;7.205E-2
57.217;9.175E-2;6.953E-2
57.234;7.319E-2;6.725E-2
57.251;5.467E-2;6.538E-2
57.267;3.569E-2;6.390E-2
57.284;1.668E-2;6.271E-2
57.301;-2.579E-3;6.199E-2
57.317;-2.203E-2;6.164E-2
57.334;-4.124E-2;6.152E-2
57.351;-6.049E-2;6.190E-2
57.367;-7.968E-2;6.264E-2
57.384;-9.879E-2;6.378E-2
57.401;-0.117;6.523E-2
57.417;-0.136;6.701E-2
57.434;-0.154;6.896E-2
57.451;-0.172;7.120E-2
57.467;-0.189;7.378E-2
57.484;-0.206;7.646E-2
57.501;-0.222;7.942E-2
57.517;-0.238;8.253E-2
57.534;-0.253;8.572E-2
57.551;-0.268;8.909E-2
57.567;-0.281;9.237E-2
57.584;-0.295;9.575E-2
57.601;-0.307;9.935E-2
57.617;-0.318;0.103
57.634;-0.329;0.106
57.651;-0.339;0.109
57.667;-0.348;0.112
57.684;-0.356;0.115
57.701;-0.364;0.117
57.717;-0.370;0.120
57.734;-0.375;0.122
57.751;-0.380;0.124
57.767;-0.384;0.125
57.784;-0.387;0.127
57.801;-0.389;0.127
57.817;-0.390;0.128
57.834;-0.390;0.128
57.851;-0.389;0.128
57.867;-0.388;0.127
57.884;-0.385;0.127
57.901;-0.382;0.125
57.917;-0.377;0.124
57.934;-0.372;0.122
57.951;-0.366;0.120
57.967;-0.359;0.117
57.984;-0.351;0.115
58.000;-0.343;0.112
58.017;-0.334;0.109
58.034;-0.323;0.106
58.051;-0.312;0.103
58.067;-0.301;9.923E-2
58.084;-0.288;9.598E-2
58.101;-0.275;9.272E-2
58.117;-0.262;8.938E-2
58.134;-0.247;8.625E-2
58.151;-0.232;8.303E-2
58.167;-0.217;8.005E-2
58.184;-0.201;7.714E-2
58.201;-0.184;7.464E-2
58.217;-0.167;7.214E-2
58.234;-0.150;6.986E-2
58.251;-0.132;6.798E-2
58.267;-0.113;6.641E-2
58.284;-9.514E-2;6.500E-2
58.301;-7.660E-2;6.394E-2
58.317;-5.783E-2;6.331E-2
58.334;-3.885E-2;6.296E-2
58.351;-2.004E-2;6.301E-2
58.367;-1.019E-3;6.334E-2
58.384;1.783E-2;6.419E-2
58.400;3.674E-2;6.509E-2
58.417;5.526E-2;6.672E-2
58.434;7.363E-2;6.863E-2
58.451;9.191E-2;7.074E-2
58.467;0.110;7.328E-2
58.484;0.127;7.593E-2
58.500;0.144;7.886E-2
58.517;0.161;8.205E-2
58.534;0.177;8.541E-2
58.550;0.192;8.881E-2
58.567;0.207;9.217E-2
58.584;0.221;9.582E-2
58.600;0.234;9.948E-2
58.617;0.248;0.103
58.634;0.260;0.107
58.650;0.271;0.110
58.667;0.282;0.114
58.684;0.291;0.117
58.700;0.300;0.120
58.717;0.309;0.123
58.734;0.316;0.126
58.750;0.322;0.128
58.767;0.328;0.130
58.784;0.333;0.132
58.800;0.336;0.134
58.817;0.339;0.135
58.834;0.341;0.136
58.850;0.342;0.136
58.867;0.342;0.136
58.884;0.341;0.136
58.900;0.339;0.135
58.917;0.337;0.134
58.934;0.333;0.132
58.950;0.328;0.131
58.967;0.323;0.129
58.984;0.317;0.126
59.000;0.310;0.123
59.017;0.302;0.120
59.034;0.293;0.117
59.050;0.283;0.114
59.067;0.272;0.110
59.083;0.261;0.107
59.100;0.249;0.103
59.117;0.237;9.974E-2
59.134;0.223;9.611E-2
59.150;0.209;9.267E-2
59.167;0.194;8.894E-2
59.184;0.179;8.560E-2
59.200;0.163;8.237E-2
59.217;0.146;7.922E-2
59.234;0.130;7.646E-2
59.250;0.112;7.375E-2
59.267;9.478E-2;7.124E-2
59.283;7.705E-2;6.913E-2
59.300;5.862E-2;6.735E-2
59.317;4.033E-2;6.598E-2
59.333;2.174E-2;6.465E-2
59.350;2.978E-3;6.385E-2
59.367;-1.578E-2;6.332E-2
59.383;-3.456E-2;6.315E-2
59.400;-5.332E-2;6.333E-2
59.417;-7.190E-2;6.382E-2
59.433;-9.036E-2;6.473E-2
59.450;-0.109;6.596E-2
59.467;-0.127;6.755E-2
59.483;-0.145;6.947E-2
59.500;-0.162;7.148E-2
59.517;-0.179;7.401E-2
59.533;-0.196;7.653E-2
59.550;-0.212;7.935E-2
59.567;-0.228;8.218E-2
59.583;-0.243;8.531E-2
59.600;-0.257;8.856E-2
59.617;-0.271;9.181E-2
59.633;-0.284;9.515E-2
59.650;-0.297;9.841E-2
59.667;-0.309;0.102
59.683;-0.320;0.105
59.700;-0.330;0.108
59.717;-0.340;0.111
59.733;-0.348;0.114
59.750;-0.356;0.116
59.767;-0.363;0.119
59.783;-0.370;0.121
59.800;-0.375;0.123
59.817;-0.379;0.124
59.833;-0.383;0.125
59.850;-0.386;0.126
59.867;-0.387;0.127
59.883;-0.388;0.127
59.900;-0.388;0.127
59.917;-0.387;0.127
59.933;-0.386;0.126
59.950;-0.383;0.125
59.967;-0.379;0.123
59.983;-0.375;0.122
60.000;-0.369;0.119
60.017;-0.363;0.117
60.033;-0.355;0.115
60.050;-0.347;0.112
60.067;-0.338;0.109
60.083;-0.328;0.106
60.100;-0.318;0.102
60.117;-0.306;9.915E-2
60.133;-0.294;9.587E-2
60.150;-0.281;9.251E-2
60.167;-0.267;8.911E-2
60.183;-0.253;8.565E-2
60.200;-0.238;8.241E-2
60.217;-0.223;7.925E-2
60.233;-0.206;7.626E-2
60.250;-0.190;7.346E-2
60.267;-0.173;7.096E-2
60.283;-0.155;6.866E-2
60.300;-0.137;6.663E-2
60.317;-0.119;6.488E-2
60.333;-0.101;6.341E-2
60.350;-8.219E-2;6.234E-2
60.367;-6.350E-2;6.163E-2
60.383;-4.439E-2;6.122E-2
60.400;-2.560E-2;6.134E-2
60.417;-6.671E-3;6.168E-2
60.433;1.212E-2;6.232E-2
60.450;3.072E-2;6.341E-2
60.466;4.929E-2;6.481E-2
60.483;6.757E-2;6.642E-2
60.500;8.568E-2;6.853E-2
60.517;0.103;7.100E-2
60.533;0.121;7.358E-2
60.550;0.137;7.639E-2
60.567;0.153;7.951E-2
60.583;0.169;8.260E-2
60.600;0.184;8.591E-2
60.617;0.200;8.927E-2
60.633;0.213;9.300E-2
60.650;0.227;9.649E-2
60.666;0.239;0.100
60.683;0.252;0.104
60.700;0.263;0.107
60.716;0.273;0.111
60.733;0.283;0.114
60.750;0.292;0.117
60.767;0.300;0.120
60.783;0.308;0.123
60.800;0.314;0.125
60.816;0.320;0.127
60.833;0.325;0.129
60.850;0.329;0.131
60.866;0.332;0.133
60.883;0.334;0.134
60.900;0.336;0.134
60.916;0.336;0.134
60.933;0.336;0.134
60.950;0.335;0.134
60.966;0.332;0.133
60.983;0.329;0.132
61.000;0.325;0.131
61.016;0.320;0.129
61.033;0.314;0.127
61.050;0.308;0.124
61.066;0.301;0.122
61.083;0.293;0.119
61.100;0.283;0.116
61.116;0.274;0.113
61.133;0.263;0.110
61.150;0.252;0.106
61.166;0.240;0.103
61.183;0.227;9.915E-2
61.200;0.213;9.541E-2
61.216;0.199;9.192E-2
61.233;0.185;8.852E-2
61.250;0.169;8.534E-2
61.266;0.153;8.213E-2
61.283;0.137;7.898E-2
61.300;0.120;7.607E-2
61.316;0.102;7.355E-2
61.333;8.476E-2;7.121E-2
61.350;6.680E-2;6.908E-2
61.366;4.823E-2;6.732E-2
61.383;2.983E-2;6.591E-2
61.400;1.085E-2;6.483E-2
61.416;-7.851E-3;6.413E-2
61.433;-2.655E-2;6.367E-2
61.450;-4.535E-2;6.367E-2
61.466;-6.405E-2;6.399E-2
61.483;-8.266E-2;6.463E-2
61.500;-0.101;6.563E-2
61.516;-0.119;6.680E-2
61.533;-0.137;6.845E-2
61.549;-0.155;7.032E-2
61.566;-0.172;7.246E-2
61.583;-0.189;7.492E-2
61.600;-0.205;7.753E-2
61.616;-0.221;8.017E-2
61.633;-0.236;8.302E-2
61.650;-0.251;8.606E-2
61.666;-0.265;8.921E-2
61.683;-0.278;9.236E-2
61.700;-0.291;9.535E-2
61.716;-0.303;9.847E-2
61.733;-0.314;0.102
61.749;-0.325;0.105
61.766;-0.334;0.107
61.783;-0.343;0.110
61.800;-0.352;0.113
61.816;-0.359;0.115
61.833;-0.365;0.117
61.850;-0.371;0.119
61.866;-0.375;0.121
61.883;-0.379;0.122
61.899;-0.382;0.123
61.916;-0.384;0.124
61.933;-0.386;0.124
61.949;-0.386;0.124
61.966;-0.385;0.124
61.983;-0.384;0.123
62.000;-0.381;0.122
62.016;-0.378;0.121
62.033;-0.374;0.119
62.049;-0.369;0.118
62.066;-0.362;0.116
62.083;-0.355;0.113
62.099;-0.348;0.111
62.116;-0.340;0.108
62.133;-0.330;0.105
62.149;-0.319;0.102
62.166;-0.309;9.867E-2
62.183;-0.297;9.547E-2
62.199;-0.285;9.212E-2
62.216;-0.271;8.896E-2
62.233;-0.257;8.573E-2
62.249;-0.243;8.261E-2
62.266;-0.228;7.941E-2
62.283;-0.212;7.663E-2
62.299;-0.196;7.407E-2
62.316;-0.179;7.155E-2
62.333;-0.162;6.948E-2
62.349;-0.144;6.752E-2
62.366;-0.126;6.591E-2
62.383;-0.108;6.459E-2
62.399;-8.987E-2;6.335E-2
62.416;-7.104E-2;6.273E-2
62.433;-5.250E-2;6.246E-2
62.449;-3.360E-2;6.235E-2
62.466;-1.487E-2;6.269E-2
62.483;3.916E-3;6.337E-2
62.499;2.261E-2;6.438E-2
62.516;4.118E-2;6.576E-2
62.533;5.944E-2;6.734E-2
62.549;7.757E-2;6.939E-2
62.566;9.532E-2;7.169E-2
62.583;0.113;7.423E-2
62.599;0.129;7.698E-2
62.616;0.146;7.994E-2
62.633;0.162;8.321E-2
62.649;0.177;8.654E-2
62.666;0.192;9.006E-2
62.683;0.206;9.351E-2
62.699;0.219;9.711E-2
62.716;0.232;0.101
62.733;0.244;0.104
62.749;0.256;0.108
62.766;0.267;0.111
62.783;0.277;0.114
62.799;0.286;0.118
62.816;0.294;0.121
62.833;0.302;0.123
62.849;0.308;0.126
62.866;0.314;0.128
62.882;0.319;0.130
62.899;0.323;0.132
62.916;0.327;0.133
62.932;0.329;0.134
62.949;0.330;0.134
62.966;0.331;0.135
62.983;0.331;0.135
62.999;0.330;0.134
63.016;0.328;0.133
63.033;0.325;0.132
63.049;0.322;0.131
63.066;0.317;0.129
63.083;0.312;0.127
63.099;0.306;0.124
63.116;0.299;0.122
63.133;0.291;0.119
63.149;0.283;0.116
63.166;0.273;0.113
63.183;0.263;0.110
63.199;0.252;0.106
63.216;0.240;0.103
63.233;0.228;9.915E-2
63.249;0.215;9.561E-2
63.266;0.201;9.220E-2
63.283;0.188;8.862E-2
63.299;0.173;8.531E-2
63.316;0.157;8.214E-2
63.333;0.141;7.911E-2
63.349;0.125;7.607E-2
63.366;0.108;7.351E-2
63.382;9.072E-2;7.100E-2
63.399;7.296E-2;6.873E-2
63.416;5.509E-2;6.682E-2
63.432;3.702E-2;6.527E-2
63.449;1.840E-2;6.402E-2
63.466;-1.349E-4;6.310E-2
63.482;-1.891E-2;6.249E-2
63.499;-3.743E-2;6.221E-2
63.516;-5.607E-2;6.226E-2
63.532;-7.464E-2;6.278E-2
63.549;-9.301E-2;6.366E-2
63.566;-0.111;6.474E-2
63.582;-0.130;6.617E-2
63.599;-0.147;6.788E-2
63.616;-0.165;6.987E-2
63.632;-0.182;7.227E-2
63.649;-0.198;7.471E-2
63.666;-0.214;7.751E-2
63.682;-0.230;8.047E-2
63.699;-0.245;8.347E-2
63.716;-0.260;8.647E-2
63.732;-0.273;8.954E-2
63.749;-0.286;9.273E-2
63.766;-0.299;9.605E-2
63.782;-0.310;9.917E-2
63.799;-0.321;0.102
63.816;-0.331;0.105
63.832;-0.340;0.108
63.849;-0.349;0.111
63.866;-0.357;0.113
63.882;-0.363;0.115
63.899;-0.369;0.117
63.916;-0.374;0.119
63.932;-0.378;0.121
63.949;-0.381;0.122
63.966;-0.383;0.123
63.982;-0.384;0.123
63.999;-0.385;0.123
64.015;-0.384;0.123
64.032;-0.383;0.123
64.049;-0.380;0.122
64.065;-0.377;0.121
64.082;-0.373;0.119
64.099;-0.368;0.118
64.116;-0.362;0.116
64.132;-0.355;0.114
64.149;-0.348;0.111
64.165;-0.340;0.109
64.182;-0.330;0.106
64.199;-0.320;0.103
64.215;-0.309;0.100
64.232;-0.298;9.698E-2
64.249;-0.285;9.388E-2
64.265;-0.272;9.073E-2
64.282;-0.259;8.759E-2
64.299;-0.245;8.464E-2
64.315;-0.230;8.179E-2
64.332;-0.214;7.897E-2
64.349;-0.199;7.641E-2
64.365;-0.183;7.407E-2
64.382;-0.166;7.183E-2
64.399;-0.149;6.981E-2
64.415;-0.132;6.802E-2
64.432;-0.114;6.646E-2
64.449;-9.599E-2;6.527E-2
64.465;-7.803E-2;6.442E-2
64.482;-5.985E-2;6.396E-2
64.499;-4.149E-2;6.379E-2
64.515;-2.323E-2;6.391E-2
64.532;-4.670E-3;6.431E-2
64.549;1.364E-2;6.513E-2
64.565;3.169E-2;6.633E-2
64.582;4.983E-2;6.769E-2
64.599;6.750E-2;6.949E-2
64.615;8.502E-2;7.147E-2
64.632;0.102;7.385E-2
64.649;0.119;7.619E-2
64.665;0.135;7.904E-2
64.682;0.151;8.179E-2
64.699;0.167;8.489E-2
64.715;0.182;8.794E-2
64.732;0.196;9.127E-2
64.749;0.210;9.459E-2
64.765;0.223;9.809E-2
64.782;0.236;0.102
64.799;0.248;0.105
64.815;0.259;0.108
64.832;0.269;0.111
64.849;0.279;0.115
