;massa_A;
t;x;y
48.470;9.243E-2;7.334E-2
48.487;0.110;7.610E-2
48.503;0.126;7.904E-2
48.520;0.142;8.214E-2
48.537;0.157;8.543E-2
48.553;0.173;8.892E-2
48.570;0.187;9.257E-2
48.587;0.201;9.617E-2
48.603;0.214;9.989E-2
48.620;0.226;0.104
48.637;0.238;0.107
48.653;0.249;0.111
48.670;0.259;0.114
48.687;0.269;0.118
48.703;0.278;0.121
48.720;0.286;0.124
48.737;0.293;0.126
48.753;0.300;0.129
48.770;0.305;0.131
48.787;0.310;0.133
48.803;0.314;0.135
48.820;0.317;0.136
48.837;0.319;0.137
48.853;0.320;0.137
48.870;0.321;0.138
48.887;0.320;0.137
48.903;0.319;0.137
48.920;0.317;0.136
48.937;0.313;0.135
48.953;0.309;0.133
48.970;0.305;0.132
48.987;0.299;0.129
49.003;0.292;0.127
49.020;0.285;0.124
49.037;0.277;0.121
49.053;0.268;0.118
49.070;0.258;0.115
49.087;0.247;0.111
49.103;0.236;0.108
49.120;0.224;0.104
49.137;0.211;0.101
49.153;0.198;9.682E-2
49.170;0.183;9.314E-2
49.187;0.168;8.968E-2
49.203;0.153;8.622E-2
49.220;0.137;8.285E-2
49.236;0.120;7.970E-2
49.253;0.103;7.649E-2
49.270;8.630E-2;7.375E-2
49.287;6.868E-2;7.135E-2
49.303;5.051E-2;6.934E-2
49.320;3.255E-2;6.728E-2
49.336;1.405E-2;6.572E-2
49.353;-4.731E-3;6.446E-2
49.370;-2.334E-2;6.356E-2
49.386;-4.187E-2;6.309E-2
49.403;-6.042E-2;6.304E-2
49.420;-7.903E-2;6.327E-2
49.436;-9.733E-2;6.366E-2
49.453;-0.116;6.447E-2
49.470;-0.134;6.560E-2
49.487;-0.151;6.719E-2
49.503;-0.169;6.889E-2
49.520;-0.186;7.086E-2
49.536;-0.202;7.303E-2
49.553;-0.218;7.544E-2
49.570;-0.234;7.800E-2
49.586;-0.249;8.079E-2
49.603;-0.263;8.359E-2
49.620;-0.277;8.650E-2
49.636;-0.290;8.949E-2
49.653;-0.302;9.247E-2
49.670;-0.314;9.533E-2
49.686;-0.325;9.818E-2
49.703;-0.335;0.101
49.720;-0.344;0.104
49.736;-0.353;0.106
49.753;-0.360;0.109
49.770;-0.367;0.111
49.786;-0.373;0.113
49.803;-0.378;0.114
49.820;-0.383;0.116
49.836;-0.386;0.117
49.853;-0.389;0.118
49.870;-0.391;0.119
49.886;-0.392;0.119
49.903;-0.392;0.119
49.920;-0.391;0.119
49.936;-0.389;0.118
49.953;-0.387;0.117
49.970;-0.383;0.116
49.986;-0.379;0.115
50.003;-0.374;0.113
50.020;-0.368;0.111
50.036;-0.361;0.109
50.053;-0.353;0.106
50.070;-0.345;0.104
50.086;-0.335;0.101
50.103;-0.325;9.805E-2
50.120;-0.314;9.506E-2
50.136;-0.303;9.218E-2
50.153;-0.290;8.927E-2
50.170;-0.277;8.616E-2
50.186;-0.264;8.331E-2
50.203;-0.249;8.037E-2
50.220;-0.235;7.776E-2
50.236;-0.219;7.511E-2
50.253;-0.203;7.279E-2
50.269;-0.187;7.068E-2
50.286;-0.170;6.873E-2
50.303;-0.152;6.694E-2
50.320;-0.135;6.547E-2
50.336;-0.117;6.437E-2
50.353;-9.843E-2;6.350E-2
50.370;-8.001E-2;6.297E-2
50.386;-6.142E-2;6.276E-2
50.403;-4.281E-2;6.282E-2
50.420;-2.418E-2;6.330E-2
50.436;-5.561E-3;6.415E-2
50.453;1.275E-2;6.541E-2
50.469;3.113E-2;6.689E-2
50.486;4.935E-2;6.865E-2
50.503;6.697E-2;7.088E-2
50.519;8.451E-2;7.326E-2
50.536;0.102;7.599E-2
50.553;0.119;7.888E-2
50.570;0.135;8.188E-2
50.586;0.150;8.524E-2
50.603;0.166;8.863E-2
50.619;0.181;9.211E-2
50.636;0.194;9.570E-2
50.653;0.208;9.937E-2
50.669;0.221;0.103
50.686;0.233;0.107
50.703;0.244;0.110
50.719;0.255;0.114
50.736;0.264;0.117
50.753;0.273;0.120
50.769;0.282;0.123
50.786;0.289;0.126
50.803;0.296;0.128
50.819;0.302;0.130
50.836;0.307;0.132
50.853;0.311;0.134
50.869;0.314;0.135
50.886;0.316;0.136
50.903;0.318;0.136
50.919;0.318;0.137
50.936;0.318;0.136
50.953;0.317;0.136
50.969;0.315;0.135
50.986;0.312;0.134
51.003;0.308;0.132
51.019;0.304;0.131
51.036;0.298;0.128
51.053;0.292;0.126
51.069;0.285;0.124
51.086;0.277;0.121
51.103;0.268;0.117
51.119;0.259;0.114
51.136;0.248;0.111
51.153;0.238;0.107
51.169;0.226;0.104
51.186;0.213;0.100
51.203;0.200;9.658E-2
51.219;0.187;9.297E-2
51.236;0.172;8.954E-2
51.253;0.157;8.595E-2
51.269;0.142;8.253E-2
51.286;0.126;7.940E-2
51.303;0.109;7.645E-2
51.319;9.277E-2;7.366E-2
51.336;7.560E-2;7.127E-2
51.353;5.802E-2;6.904E-2
51.369;4.033E-2;6.712E-2
51.386;2.229E-2;6.552E-2
51.403;4.053E-3;6.423E-2
51.419;-1.418E-2;6.325E-2
51.436;-3.258E-2;6.262E-2
51.453;-5.105E-2;6.237E-2
51.469;-6.949E-2;6.241E-2
51.486;-8.768E-2;6.283E-2
51.502;-0.106;6.342E-2
51.519;-0.124;6.442E-2
51.536;-0.142;6.569E-2
51.553;-0.159;6.732E-2
51.569;-0.176;6.922E-2
51.586;-0.193;7.132E-2
51.603;-0.209;7.373E-2
51.619;-0.225;7.619E-2
51.636;-0.240;7.886E-2
51.653;-0.255;8.171E-2
51.669;-0.269;8.481E-2
51.686;-0.283;8.776E-2
51.702;-0.295;9.077E-2
51.719;-0.307;9.378E-2
51.736;-0.319;9.683E-2
51.752;-0.329;9.984E-2
51.769;-0.339;0.103
51.786;-0.348;0.105
51.802;-0.356;0.108
51.819;-0.363;0.110
51.836;-0.369;0.112
51.852;-0.375;0.114
51.869;-0.380;0.116
51.886;-0.383;0.117
51.902;-0.386;0.118
51.919;-0.388;0.119
51.936;-0.389;0.119
51.952;-0.390;0.119
51.969;-0.389;0.119
51.986;-0.387;0.119
52.002;-0.385;0.118
52.019;-0.381;0.117
52.036;-0.377;0.115
52.052;-0.372;0.114
52.069;-0.366;0.112
52.086;-0.360;0.110
52.102;-0.352;0.108
52.119;-0.344;0.105
52.136;-0.334;0.102
52.152;-0.325;9.955E-2
52.169;-0.314;9.658E-2
52.186;-0.303;9.360E-2
52.202;-0.290;9.075E-2
52.219;-0.278;8.777E-2
52.236;-0.264;8.491E-2
52.252;-0.250;8.204E-2
52.269;-0.236;7.924E-2
52.286;-0.220;7.668E-2
52.302;-0.205;7.418E-2
52.319;-0.189;7.192E-2
52.336;-0.172;6.992E-2
52.352;-0.156;6.812E-2
52.369;-0.138;6.654E-2
52.386;-0.121;6.531E-2
52.402;-0.103;6.434E-2
52.419;-8.509E-2;6.368E-2
52.436;-6.717E-2;6.332E-2
52.452;-4.915E-2;6.336E-2
52.469;-3.106E-2;6.360E-2
52.486;-1.291E-2;6.420E-2
52.502;5.202E-3;6.520E-2
52.519;2.308E-2;6.646E-2
52.536;4.094E-2;6.811E-2
52.552;5.847E-2;7.012E-2
52.569;7.590E-2;7.217E-2
52.586;9.278E-2;7.461E-2
52.602;0.109;7.734E-2
52.619;0.126;8.016E-2
52.636;0.142;8.330E-2
52.652;0.157;8.660E-2
52.669;0.172;8.990E-2
52.686;0.186;9.336E-2
52.702;0.199;9.672E-2
52.719;0.213;0.100
52.735;0.225;0.104
52.752;0.236;0.107
52.769;0.248;0.111
52.786;0.258;0.114
52.802;0.268;0.117
52.819;0.276;0.120
52.836;0.284;0.123
52.852;0.291;0.125
52.869;0.298;0.128
52.886;0.304;0.130
52.902;0.308;0.132
52.919;0.312;0.133
52.935;0.315;0.134
52.952;0.317;0.135
52.969;0.318;0.135
52.985;0.318;0.135
53.002;0.317;0.135
53.019;0.316;0.134
53.036;0.313;0.133
53.052;0.310;0.132
53.069;0.306;0.130
53.085;0.301;0.128
53.102;0.295;0.126
53.119;0.288;0.123
53.135;0.280;0.120
53.152;0.271;0.117
53.169;0.262;0.114
53.185;0.252;0.111
53.202;0.241;0.107
53.219;0.229;0.104
53.235;0.217;0.100
53.252;0.203;9.665E-2
53.269;0.190;9.305E-2
53.285;0.176;8.960E-2
53.302;0.160;8.609E-2
53.319;0.145;8.272E-2
53.335;0.129;7.958E-2
53.352;0.112;7.667E-2
53.369;9.582E-2;7.393E-2
53.385;7.876E-2;7.139E-2
53.402;6.117E-2;6.923E-2
53.419;4.364E-2;6.721E-2
53.435;2.567E-2;6.559E-2
53.452;7.474E-3;6.427E-2
53.469;-1.068E-2;6.337E-2
53.485;-2.895E-2;6.271E-2
53.502;-4.708E-2;6.241E-2
53.519;-6.525E-2;6.244E-2
53.535;-8.339E-2;6.281E-2
53.552;-0.101;6.346E-2
53.569;-0.119;6.441E-2
53.585;-0.136;6.562E-2
53.602;-0.154;6.717E-2
53.619;-0.170;6.908E-2
53.635;-0.187;7.112E-2
53.652;-0.203;7.345E-2
53.669;-0.218;7.563E-2
53.685;-0.233;7.833E-2
53.702;-0.248;8.114E-2
53.719;-0.261;8.383E-2
53.735;-0.275;8.661E-2
53.752;-0.287;8.960E-2
53.768;-0.299;9.262E-2
53.785;-0.310;9.547E-2
53.802;-0.320;9.834E-2
53.819;-0.330;0.101
53.835;-0.339;0.104
53.852;-0.347;0.106
53.869;-0.355;0.108
53.885;-0.362;0.111
53.902;-0.367;0.113
53.919;-0.372;0.114
53.935;-0.376;0.116
53.952;-0.379;0.117
53.969;-0.382;0.118
53.985;-0.383;0.118
54.002;-0.384;0.118
54.019;-0.384;0.118
54.035;-0.383;0.118
54.052;-0.381;0.117
54.069;-0.379;0.116
54.085;-0.375;0.115
54.102;-0.371;0.114
54.119;-0.365;0.112
54.135;-0.359;0.110
54.152;-0.352;0.108
54.169;-0.345;0.105
54.185;-0.336;0.103
54.202;-0.327;0.100
54.218;-0.317;9.721E-2
54.235;-0.306;9.419E-2
54.252;-0.294;9.127E-2
54.268;-0.282;8.828E-2
54.285;-0.269;8.534E-2
54.302;-0.255;8.243E-2
54.319;-0.241;7.962E-2
54.335;-0.226;7.688E-2
54.352;-0.211;7.436E-2
54.368;-0.195;7.214E-2
54.385;-0.178;6.991E-2
54.402;-0.161;6.801E-2
54.418;-0.144;6.630E-2
54.435;-0.127;6.502E-2
54.452;-0.109;6.392E-2
54.468;-9.083E-2;6.321E-2
54.485;-7.283E-2;6.268E-2
54.502;-5.448E-2;6.252E-2
54.518;-3.628E-2;6.271E-2
54.535;-1.807E-2;6.322E-2
54.552;1.776E-4;6.416E-2
54.568;1.825E-2;6.539E-2
54.585;3.622E-2;6.677E-2
54.602;5.391E-2;6.850E-2
54.618;7.142E-2;7.061E-2
54.635;8.853E-2;7.293E-2
54.652;0.105;7.556E-2
54.668;0.122;7.834E-2
54.685;0.137;8.147E-2
54.702;0.153;8.453E-2
54.718;0.168;8.771E-2
54.735;0.182;9.111E-2
54.752;0.196;9.453E-2
54.768;0.208;9.802E-2
54.785;0.221;0.101
54.802;0.233;0.105
54.818;0.244;0.108
54.835;0.254;0.112
54.852;0.263;0.115
54.868;0.272;0.118
54.885;0.280;0.120
54.902;0.287;0.123
54.918;0.293;0.125
54.935;0.299;0.127
54.952;0.303;0.129
54.968;0.307;0.131
54.985;0.310;0.132
55.002;0.312;0.133
55.018;0.313;0.133
55.035;0.313;0.133
55.052;0.313;0.133
55.068;0.312;0.133
55.085;0.309;0.132
55.101;0.306;0.131
55.118;0.302;0.129
55.135;0.297;0.128
55.152;0.292;0.126
55.168;0.285;0.123
55.185;0.278;0.121
55.202;0.270;0.118
55.218;0.261;0.115
55.235;0.251;0.112
55.252;0.241;0.108
55.268;0.230;0.105
55.285;0.218;0.102
55.301;0.205;9.826E-2
55.318;0.192;9.484E-2
55.335;0.179;9.148E-2
55.351;0.164;8.815E-2
55.368;0.149;8.501E-2
55.385;0.134;8.176E-2
55.402;0.118;7.878E-2
55.418;0.102;7.604E-2
55.435;8.496E-2;7.354E-2
55.451;6.754E-2;7.135E-2
55.468;5.006E-2;6.924E-2
55.485;3.239E-2;6.744E-2
55.501;1.450E-2;6.606E-2
55.518;-3.401E-3;6.485E-2
55.535;-2.140E-2;6.402E-2
55.551;-3.977E-2;6.373E-2
55.568;-5.778E-2;6.339E-2
55.585;-7.596E-2;6.364E-2
55.601;-9.380E-2;6.403E-2
55.618;-0.112;6.491E-2
55.635;-0.129;6.599E-2
55.651;-0.147;6.737E-2
55.668;-0.163;6.903E-2
55.685;-0.180;7.094E-2
55.701;-0.196;7.302E-2
55.718;-0.212;7.528E-2
55.735;-0.227;7.789E-2
55.751;-0.242;8.043E-2
55.768;-0.256;8.308E-2
55.785;-0.270;8.584E-2
55.801;-0.282;8.870E-2
55.818;-0.295;9.150E-2
55.835;-0.306;9.437E-2
55.851;-0.317;9.716E-2
55.868;-0.327;9.982E-2
55.885;-0.336;0.102
55.901;-0.344;0.105
55.918;-0.352;0.107
55.935;-0.358;0.109
55.951;-0.364;0.111
55.968;-0.369;0.113
55.985;-0.374;0.114
56.001;-0.377;0.115
56.018;-0.380;0.116
56.035;-0.382;0.116
56.051;-0.382;0.117
56.068;-0.382;0.117
56.085;-0.381;0.116
56.101;-0.380;0.116
56.118;-0.377;0.115
56.135;-0.374;0.114
56.151;-0.370;0.112
56.168;-0.365;0.110
56.185;-0.359;0.108
56.201;-0.352;0.106
56.218;-0.344;0.104
56.235;-0.336;0.101
56.251;-0.327;9.863E-2
56.268;-0.317;9.577E-2
56.285;-0.306;9.312E-2
56.301;-0.295;9.010E-2
56.318;-0.283;8.739E-2
56.334;-0.270;8.445E-2
56.351;-0.257;8.174E-2
56.368;-0.243;7.894E-2
56.385;-0.229;7.624E-2
56.401;-0.214;7.384E-2
56.418;-0.198;7.149E-2
56.435;-0.182;6.940E-2
56.451;-0.166;6.739E-2
56.468;-0.149;6.569E-2
56.485;-0.132;6.434E-2
56.501;-0.114;6.321E-2
56.518;-9.694E-2;6.247E-2
56.534;-7.927E-2;6.192E-2
56.551;-6.139E-2;6.172E-2
56.568;-4.337E-2;6.184E-2
56.585;-2.529E-2;6.231E-2
56.601;-7.195E-3;6.320E-2
56.618;1.068E-2;6.426E-2
56.635;2.842E-2;6.574E-2
56.651;4.600E-2;6.754E-2
56.668;6.353E-2;6.950E-2
56.684;8.080E-2;7.191E-2
56.701;9.739E-2;7.443E-2
56.718;0.114;7.720E-2
56.734;0.130;8.021E-2
56.751;0.145;8.331E-2
56.768;0.160;8.670E-2
56.784;0.175;9.009E-2
56.801;0.188;9.344E-2
56.818;0.202;9.695E-2
56.834;0.214;0.100
56.851;0.226;0.104
56.868;0.238;0.107
56.884;0.248;0.111
56.901;0.258;0.114
56.918;0.267;0.117
56.934;0.275;0.120
56.951;0.282;0.123
56.968;0.289;0.125
56.984;0.295;0.127
57.001;0.300;0.129
57.018;0.304;0.131
57.034;0.307;0.132
57.051;0.309;0.133
57.068;0.310;0.134
57.084;0.311;0.134
57.101;0.311;0.134
57.118;0.309;0.134
57.134;0.307;0.133
57.151;0.304;0.132
57.168;0.301;0.130
57.184;0.296;0.129
57.201;0.291;0.127
57.218;0.284;0.124
57.234;0.277;0.121
57.251;0.269;0.119
57.268;0.261;0.116
57.284;0.251;0.113
57.301;0.241;0.109
57.318;0.230;0.106
57.334;0.219;0.103
57.351;0.206;9.912E-2
57.368;0.193;9.554E-2
57.384;0.180;9.233E-2
57.401;0.166;8.888E-2
57.418;0.151;8.573E-2
57.434;0.136;8.257E-2
57.451;0.120;7.955E-2
57.468;0.105;7.678E-2
57.484;8.795E-2;7.416E-2
57.501;7.107E-2;7.174E-2
57.518;5.420E-2;6.959E-2
57.534;3.665E-2;6.770E-2
57.551;1.917E-2;6.611E-2
57.568;1.647E-3;6.481E-2
57.584;-1.595E-2;6.401E-2
57.601;-3.380E-2;6.344E-2
57.618;-5.153E-2;6.312E-2
57.634;-6.924E-2;6.314E-2
57.651;-8.689E-2;6.343E-2
57.668;-0.104;6.401E-2
57.684;-0.122;6.503E-2
57.701;-0.139;6.616E-2
57.718;-0.156;6.753E-2
57.734;-0.172;6.924E-2
57.751;-0.189;7.106E-2
57.767;-0.204;7.342E-2
57.784;-0.219;7.558E-2
57.801;-0.234;7.805E-2
57.817;-0.248;8.060E-2
57.834;-0.262;8.321E-2
57.851;-0.275;8.601E-2
57.868;-0.288;8.888E-2
57.884;-0.300;9.171E-2
57.901;-0.311;9.442E-2
57.917;-0.321;9.722E-2
57.934;-0.330;9.985E-2
57.951;-0.339;0.102
57.967;-0.347;0.105
57.984;-0.355;0.107
58.001;-0.361;0.109
58.017;-0.366;0.110
58.034;-0.371;0.112
58.051;-0.375;0.113
58.067;-0.378;0.114
58.084;-0.380;0.115
58.101;-0.381;0.115
58.117;-0.382;0.116
58.134;-0.381;0.115
58.151;-0.380;0.115
58.167;-0.378;0.114
58.184;-0.375;0.113
58.201;-0.370;0.112
58.217;-0.366;0.110
58.234;-0.360;0.108
58.251;-0.353;0.106
58.267;-0.346;0.104
58.284;-0.338;0.102
58.301;-0.329;9.907E-2
58.317;-0.319;9.640E-2
58.334;-0.309;9.385E-2
58.351;-0.297;9.088E-2
58.367;-0.285;8.816E-2
58.384;-0.273;8.531E-2
58.401;-0.260;8.258E-2
58.417;-0.246;7.980E-2
58.434;-0.231;7.714E-2
58.451;-0.216;7.470E-2
58.467;-0.201;7.234E-2
58.484;-0.185;7.032E-2
58.501;-0.169;6.840E-2
58.517;-0.152;6.674E-2
58.534;-0.135;6.531E-2
58.551;-0.118;6.415E-2
58.567;-0.100;6.329E-2
58.584;-8.273E-2;6.280E-2
58.601;-6.503E-2;6.259E-2
58.617;-4.729E-2;6.264E-2
58.634;-2.957E-2;6.296E-2
58.651;-1.193E-2;6.364E-2
58.667;5.690E-3;6.458E-2
58.684;2.325E-2;6.591E-2
58.700;4.078E-2;6.753E-2
58.717;5.763E-2;6.935E-2
58.734;7.464E-2;7.155E-2
58.750;9.114E-2;7.385E-2
58.767;0.107;7.644E-2
58.784;0.123;7.925E-2
58.801;0.138;8.221E-2
58.817;0.153;8.536E-2
58.834;0.167;8.843E-2
58.851;0.181;9.173E-2
58.867;0.194;9.507E-2
58.884;0.206;9.831E-2
58.901;0.218;0.102
58.917;0.229;0.105
58.934;0.240;0.108
58.951;0.250;0.111
58.967;0.259;0.114
58.984;0.267;0.117
59.001;0.275;0.120
59.017;0.282;0.122
59.034;0.288;0.124
59.051;0.293;0.126
59.067;0.298;0.128
59.084;0.301;0.129
59.101;0.304;0.130
59.117;0.306;0.131
59.134;0.307;0.131
59.151;0.307;0.131
59.167;0.307;0.131
59.184;0.305;0.130
59.200;0.303;0.129
59.217;0.300;0.128
59.234;0.296;0.126
59.250;0.291;0.125
59.267;0.285;0.122
59.284;0.278;0.120
59.300;0.271;0.117
59.317;0.263;0.115
59.334;0.254;0.112
59.350;0.244;0.109
59.367;0.234;0.105
59.384;0.223;0.102
59.400;0.211;9.864E-2
59.417;0.198;9.498E-2
59.434;0.185;9.157E-2
59.450;0.171;8.825E-2
59.467;0.157;8.499E-2
59.484;0.142;8.176E-2
59.500;0.126;7.878E-2
59.517;0.110;7.586E-2
59.534;9.391E-2;7.313E-2
59.550;7.706E-2;7.066E-2
59.567;5.997E-2;6.837E-2
59.584;4.269E-2;6.644E-2
59.600;2.503E-2;6.488E-2
59.617;7.176E-3;6.363E-2
59.634;-1.068E-2;6.264E-2
59.650;-2.849E-2;6.193E-2
59.667;-4.627E-2;6.154E-2
59.684;-6.430E-2;6.159E-2
59.700;-8.208E-2;6.195E-2
59.717;-9.972E-2;6.252E-2
59.734;-0.117;6.344E-2
59.750;-0.135;6.466E-2
59.767;-0.151;6.615E-2
59.784;-0.168;6.782E-2
59.800;-0.184;6.963E-2
59.817;-0.200;7.179E-2
59.834;-0.215;7.405E-2
59.850;-0.230;7.638E-2
59.867;-0.244;7.903E-2
59.884;-0.257;8.163E-2
59.900;-0.270;8.448E-2
59.917;-0.283;8.724E-2
59.934;-0.294;9.002E-2
59.950;-0.305;9.283E-2
59.967;-0.315;9.560E-2
59.984;-0.325;9.815E-2
60.000;-0.333;0.101
60.017;-0.341;0.103
60.034;-0.348;0.105
60.050;-0.355;0.107
60.067;-0.360;0.109
60.084;-0.365;0.111
60.100;-0.369;0.112
60.117;-0.372;0.113
60.133;-0.374;0.114
60.150;-0.376;0.114
60.167;-0.376;0.115
60.184;-0.376;0.115
60.200;-0.375;0.114
60.217;-0.373;0.114
60.234;-0.370;0.113
60.250;-0.366;0.112
60.267;-0.362;0.110
60.283;-0.357;0.108
60.300;-0.351;0.107
60.317;-0.344;0.105
60.333;-0.336;0.102
60.350;-0.327;9.988E-2
60.367;-0.318;9.725E-2
60.383;-0.308;9.470E-2
60.400;-0.298;9.213E-2
60.417;-0.286;8.936E-2
60.434;-0.274;8.662E-2
60.450;-0.262;8.394E-2
60.467;-0.248;8.140E-2
60.483;-0.234;7.871E-2
60.500;-0.220;7.617E-2
60.517;-0.205;7.397E-2
60.533;-0.189;7.170E-2
60.550;-0.173;6.966E-2
60.567;-0.157;6.796E-2
60.583;-0.141;6.653E-2
60.600;-0.124;6.523E-2
60.617;-0.106;6.423E-2
60.633;-8.901E-2;6.351E-2
60.650;-7.143E-2;6.313E-2
60.667;-5.369E-2;6.305E-2
60.683;-3.598E-2;6.343E-2
60.700;-1.827E-2;6.381E-2
60.717;-6.159E-4;6.480E-2
60.733;1.697E-2;6.611E-2
60.750;3.458E-2;6.747E-2
60.767;5.197E-2;6.914E-2
60.783;6.878E-2;7.110E-2
60.800;8.557E-2;7.355E-2
60.817;0.102;7.602E-2
60.833;0.118;7.880E-2
60.850;0.133;8.168E-2
60.867;0.148;8.468E-2
60.883;0.163;8.769E-2
60.900;0.177;9.079E-2
60.917;0.190;9.412E-2
60.933;0.203;9.739E-2
60.950;0.215;0.101
60.967;0.226;0.104
60.983;0.237;0.107
61.000;0.247;0.110
61.017;0.257;0.113
61.033;0.265;0.116
61.050;0.272;0.118
61.067;0.279;0.121
61.083;0.286;0.123
61.100;0.291;0.125
61.117;0.295;0.126
61.133;0.299;0.128
61.150;0.302;0.129
61.167;0.304;0.129
61.183;0.305;0.130
61.200;0.305;0.130
61.217;0.304;0.129
61.233;0.303;0.129
61.250;0.301;0.128
61.267;0.297;0.127
61.283;0.293;0.125
61.300;0.289;0.123
61.317;0.283;0.121
61.333;0.276;0.119
61.350;0.269;0.117
61.366;0.261;0.114
61.383;0.252;0.111
61.400;0.243;0.108
61.417;0.233;0.105
61.433;0.222;0.101
61.450;0.210;9.808E-2
61.467;0.198;9.478E-2
61.483;0.185;9.154E-2
61.500;0.172;8.826E-2
61.516;0.157;8.523E-2
61.533;0.143;8.193E-2
61.550;0.128;7.895E-2
61.566;0.112;7.627E-2
61.583;9.665E-2;7.370E-2
61.600;8.029E-2;7.140E-2
61.616;6.354E-2;6.925E-2
61.633;4.674E-2;6.725E-2
61.650;2.951E-2;6.575E-2
61.667;1.209E-2;6.437E-2
61.683;-5.370E-3;6.335E-2
61.700;-2.305E-2;6.259E-2
61.716;-4.053E-2;6.226E-2
61.733;-5.806E-2;6.226E-2
61.750;-7.560E-2;6.251E-2
61.766;-9.303E-2;6.309E-2
61.783;-0.110;6.396E-2
61.800;-0.127;6.507E-2
61.816;-0.144;6.642E-2
61.833;-0.161;6.802E-2
61.850;-0.177;6.996E-2
61.866;-0.193;7.197E-2
61.883;-0.208;7.441E-2
61.900;-0.223;7.668E-2
61.916;-0.237;7.920E-2
61.933;-0.251;8.197E-2
61.950;-0.264;8.465E-2
61.966;-0.277;8.739E-2
61.983;-0.289;9.015E-2
62.000;-0.300;9.288E-2
62.016;-0.310;9.566E-2
62.033;-0.320;9.829E-2
62.050;-0.329;0.101
62.066;-0.337;0.103
62.083;-0.345;0.105
62.100;-0.351;0.107
62.116;-0.357;0.109
62.133;-0.362;0.111
62.150;-0.366;0.112
62.166;-0.369;0.113
62.183;-0.372;0.114
62.200;-0.373;0.115
62.216;-0.374;0.115
62.233;-0.374;0.115
62.250;-0.373;0.114
62.266;-0.371;0.114
62.283;-0.369;0.113
62.299;-0.365;0.112
62.316;-0.361;0.110
62.333;-0.356;0.109
62.350;-0.350;0.107
62.366;-0.343;0.105
62.383;-0.335;0.102
62.400;-0.327;9.979E-2
62.416;-0.318;9.725E-2
62.433;-0.308;9.467E-2
62.450;-0.298;9.198E-2
62.466;-0.286;8.929E-2
62.483;-0.275;8.650E-2
62.500;-0.262;8.376E-2
62.516;-0.249;8.113E-2
62.533;-0.236;7.852E-2
62.550;-0.221;7.600E-2
62.566;-0.207;7.375E-2
62.583;-0.192;7.152E-2
62.600;-0.176;6.954E-2
62.616;-0.160;6.776E-2
62.633;-0.144;6.609E-2
62.649;-0.127;6.472E-2
62.666;-0.110;6.377E-2
62.683;-9.309E-2;6.288E-2
62.700;-7.588E-2;6.237E-2
62.716;-5.838E-2;6.220E-2
62.733;-4.113E-2;6.239E-2
62.749;-2.355E-2;6.277E-2
62.766;-5.964E-3;6.357E-2
62.783;1.128E-2;6.450E-2
62.799;2.851E-2;6.578E-2
62.816;4.559E-2;6.744E-2
62.833;6.231E-2;6.921E-2
62.849;7.885E-2;7.138E-2
62.866;9.521E-2;7.380E-2
62.883;0.111;7.636E-2
62.900;0.126;7.906E-2
62.916;0.142;8.189E-2
62.933;0.156;8.505E-2
62.949;0.170;8.821E-2
62.966;0.184;9.151E-2
62.983;0.196;9.476E-2
62.999;0.209;9.804E-2
63.016;0.220;0.101
63.033;0.231;0.104
63.049;0.242;0.108
63.066;0.251;0.111
63.083;0.260;0.114
63.099;0.268;0.116
63.116;0.275;0.119
63.133;0.282;0.121
63.149;0.287;0.123
63.166;0.292;0.125
63.183;0.296;0.127
63.199;0.299;0.128
63.216;0.302;0.129
63.233;0.303;0.129
63.249;0.304;0.130
63.266;0.303;0.129
63.283;0.302;0.129
63.299;0.300;0.128
63.316;0.297;0.127
63.333;0.294;0.126
63.349;0.289;0.124
63.366;0.284;0.123
63.383;0.277;0.120
63.399;0.270;0.118
63.416;0.263;0.115
63.433;0.254;0.113
63.449;0.244;0.109
63.466;0.234;0.106
63.483;0.223;0.103
63.499;0.211;9.982E-2
63.516;0.199;9.640E-2
63.533;0.186;9.312E-2
63.549;0.173;8.998E-2
63.566;0.159;8.665E-2
63.583;0.144;8.358E-2
63.599;0.129;8.055E-2
63.616;0.114;7.778E-2
63.632;9.793E-2;7.529E-2
63.649;8.178E-2;7.292E-2
63.666;6.526E-2;7.067E-2
63.682;4.862E-2;6.881E-2
63.699;3.149E-2;6.716E-2
63.716;1.422E-2;6.580E-2
63.732;-2.874E-3;6.467E-2
63.749;-2.035E-2;6.405E-2
63.766;-3.774E-2;6.356E-2
63.782;-5.513E-2;6.329E-2
63.799;-7.248E-2;6.338E-2
63.816;-8.959E-2;6.382E-2
63.833;-0.107;6.447E-2
63.849;-0.123;6.549E-2
63.866;-0.140;6.673E-2
63.883;-0.156;6.818E-2
63.899;-0.172;6.981E-2
63.916;-0.188;7.176E-2
63.933;-0.203;7.369E-2
63.949;-0.217;7.589E-2
63.966;-0.232;7.839E-2
63.983;-0.245;8.091E-2
63.999;-0.258;8.353E-2
64.016;-0.271;8.599E-2
64.032;-0.282;8.866E-2
64.049;-0.294;9.122E-2
64.066;-0.304;9.384E-2
64.082;-0.314;9.644E-2
64.099;-0.323;9.886E-2
64.116;-0.332;0.101
64.132;-0.339;0.103
64.149;-0.346;0.105
64.166;-0.352;0.107
64.182;-0.357;0.109
64.199;-0.362;0.110
64.216;-0.365;0.111
64.232;-0.368;0.112
