;massa_A;
50.519;0.323;9.547E-2
50.536;0.330;9.755E-2
50.553;0.335;9.926E-2
50.569;0.339;0.101
50.586;0.342;0.102
50.603;0.344;0.103
50.619;0.346;0.103
50.636;0.347;0.103
50.653;0.346;0.103
50.669;0.345;0.103
50.686;0.344;0.102
50.703;0.341;0.101
50.719;0.337;0.100
50.736;0.333;9.847E-2
50.753;0.327;9.663E-2
50.769;0.321;9.443E-2
50.786;0.314;9.208E-2
50.803;0.306;8.954E-2
50.819;0.297;8.702E-2
50.836;0.288;8.407E-2
50.853;0.277;8.101E-2
50.869;0.266;7.784E-2
50.886;0.254;7.459E-2
50.903;0.241;7.128E-2
50.919;0.228;6.800E-2
50.936;0.214;6.490E-2
50.953;0.199;6.170E-2
50.969;0.184;5.873E-2
50.986;0.168;5.611E-2
51.003;0.151;5.349E-2
51.019;0.134;5.116E-2
51.036;0.117;4.894E-2
51.053;9.923E-2;4.703E-2
51.069;8.102E-2;4.539E-2
51.086;6.242E-2;4.413E-2
51.103;4.367E-2;4.323E-2
51.119;2.475E-2;4.252E-2
51.136;5.761E-3;4.233E-2
51.153;-1.315E-2;4.246E-2
51.169;-3.224E-2;4.300E-2
51.186;-5.118E-2;4.387E-2
51.203;-7.005E-2;4.508E-2
51.219;-8.876E-2;4.679E-2
51.236;-0.107;4.867E-2
51.253;-0.125;5.080E-2
51.269;-0.143;5.340E-2
51.286;-0.160;5.619E-2
51.303;-0.178;5.912E-2
51.319;-0.194;6.221E-2
51.336;-0.210;6.559E-2
51.353;-0.225;6.895E-2
51.369;-0.240;7.241E-2
51.386;-0.254;7.613E-2
51.403;-0.268;7.980E-2
51.419;-0.280;8.336E-2
51.436;-0.292;8.697E-2
51.453;-0.303;9.052E-2
51.469;-0.314;9.388E-2
51.486;-0.323;9.707E-2
51.503;-0.332;0.100
51.519;-0.341;0.103
51.536;-0.347;0.106
51.553;-0.354;0.108
51.569;-0.359;0.110
51.586;-0.364;0.112
51.603;-0.368;0.114
51.619;-0.370;0.115
51.636;-0.372;0.115
51.653;-0.373;0.116
51.669;-0.374;0.116
51.686;-0.373;0.116
51.703;-0.371;0.115
51.719;-0.369;0.114
51.736;-0.366;0.113
51.752;-0.361;0.111
51.769;-0.357;0.109
51.786;-0.351;0.107
51.803;-0.344;0.105
51.819;-0.337;0.102
51.836;-0.329;9.918E-2
51.853;-0.319;9.611E-2
51.869;-0.310;9.280E-2
51.886;-0.299;8.948E-2
51.902;-0.288;8.604E-2
51.919;-0.276;8.252E-2
51.936;-0.264;7.893E-2
51.952;-0.250;7.526E-2
51.969;-0.236;7.177E-2
51.986;-0.221;6.831E-2
52.002;-0.206;6.513E-2
52.019;-0.190;6.197E-2
52.036;-0.174;5.898E-2
52.053;-0.157;5.608E-2
52.069;-0.140;5.344E-2
52.086;-0.123;5.104E-2
52.102;-0.105;4.903E-2
52.119;-8.685E-2;4.723E-2
52.136;-6.842E-2;4.571E-2
52.152;-4.994E-2;4.447E-2
52.169;-3.150E-2;4.361E-2
52.186;-1.271E-2;4.326E-2
52.202;6.128E-3;4.297E-2
52.219;2.467E-2;4.324E-2
52.236;4.341E-2;4.372E-2
52.252;6.188E-2;4.465E-2
52.269;8.040E-2;4.589E-2
52.286;9.845E-2;4.750E-2
52.302;0.116;4.936E-2
52.319;0.134;5.152E-2
52.336;0.150;5.379E-2
52.352;0.167;5.641E-2
52.369;0.183;5.912E-2
52.386;0.198;6.200E-2
52.402;0.213;6.510E-2
52.419;0.227;6.819E-2
52.436;0.241;7.128E-2
52.452;0.253;7.440E-2
52.469;0.265;7.754E-2
52.486;0.277;8.070E-2
52.502;0.287;8.372E-2
52.519;0.297;8.660E-2
52.536;0.306;8.928E-2
52.552;0.314;9.199E-2
52.569;0.321;9.438E-2
52.586;0.327;9.653E-2
52.602;0.333;9.846E-2
52.619;0.337;0.100
52.636;0.341;0.101
52.652;0.344;0.102
52.669;0.346;0.103
52.686;0.347;0.103
52.702;0.347;0.103
52.719;0.346;0.103
52.736;0.344;0.102
52.752;0.341;0.101
52.769;0.338;0.100
52.786;0.333;9.846E-2
52.802;0.328;9.668E-2
52.819;0.321;9.461E-2
52.835;0.314;9.215E-2
52.852;0.306;8.954E-2
52.869;0.298;8.679E-2
52.886;0.288;8.399E-2
52.902;0.278;8.098E-2
52.919;0.266;7.780E-2
52.936;0.254;7.454E-2
52.952;0.242;7.137E-2
52.969;0.229;6.814E-2
52.985;0.215;6.526E-2
53.002;0.201;6.232E-2
53.019;0.186;5.936E-2
53.035;0.171;5.655E-2
53.052;0.155;5.409E-2
53.069;0.138;5.182E-2
53.085;0.121;4.973E-2
53.102;0.104;4.774E-2
53.119;8.677E-2;4.619E-2
53.135;6.906E-2;4.488E-2
53.152;5.114E-2;4.376E-2
53.169;3.283E-2;4.307E-2
53.185;1.462E-2;4.283E-2
53.202;-3.835E-3;4.287E-2
53.219;-2.218E-2;4.319E-2
53.235;-4.052E-2;4.379E-2
53.252;-5.901E-2;4.478E-2
53.269;-7.719E-2;4.608E-2
53.285;-9.514E-2;4.773E-2
53.302;-0.113;4.965E-2
53.319;-0.131;5.182E-2
53.335;-0.148;5.427E-2
53.352;-0.165;5.704E-2
53.369;-0.181;5.983E-2
53.385;-0.197;6.295E-2
53.402;-0.213;6.628E-2
53.419;-0.228;6.969E-2
53.435;-0.242;7.311E-2
53.452;-0.256;7.667E-2
53.469;-0.270;8.035E-2
53.485;-0.282;8.408E-2
53.502;-0.294;8.756E-2
53.519;-0.305;9.107E-2
53.535;-0.316;9.446E-2
53.552;-0.325;9.772E-2
53.569;-0.334;0.101
53.585;-0.342;0.104
53.602;-0.349;0.106
53.619;-0.355;0.109
53.635;-0.361;0.111
53.652;-0.365;0.113
53.669;-0.369;0.114
53.685;-0.371;0.115
53.702;-0.373;0.116
53.719;-0.374;0.116
53.735;-0.374;0.116
53.752;-0.373;0.116
53.769;-0.371;0.115
53.785;-0.369;0.114
53.802;-0.365;0.112
53.819;-0.361;0.111
53.835;-0.355;0.108
53.852;-0.349;0.106
53.869;-0.341;0.104
53.885;-0.333;0.101
53.902;-0.324;9.759E-2
53.919;-0.315;9.429E-2
53.935;-0.304;9.096E-2
53.952;-0.293;8.743E-2
53.969;-0.281;8.375E-2
53.985;-0.268;8.000E-2
54.002;-0.255;7.649E-2
54.019;-0.241;7.287E-2
54.035;-0.226;6.935E-2
54.052;-0.211;6.591E-2
54.069;-0.195;6.257E-2
54.085;-0.179;5.932E-2
54.102;-0.162;5.637E-2
54.119;-0.145;5.377E-2
54.135;-0.128;5.130E-2
54.152;-0.110;4.899E-2
54.168;-9.192E-2;4.712E-2
54.185;-7.394E-2;4.550E-2
54.202;-5.549E-2;4.425E-2
54.219;-3.719E-2;4.341E-2
54.235;-1.876E-2;4.288E-2
54.252;-4.371E-4;4.273E-2
54.269;1.786E-2;4.291E-2
54.285;3.602E-2;4.326E-2
54.302;5.397E-2;4.394E-2
54.319;7.181E-2;4.493E-2
54.335;8.950E-2;4.625E-2
54.352;0.107;4.793E-2
54.368;0.124;4.977E-2
54.385;0.140;5.182E-2
54.402;0.156;5.405E-2
54.418;0.172;5.668E-2
54.435;0.187;5.934E-2
54.452;0.202;6.223E-2
54.469;0.216;6.508E-2
54.485;0.229;6.820E-2
54.502;0.242;7.118E-2
54.518;0.254;7.428E-2
54.535;0.266;7.729E-2
54.552;0.277;8.047E-2
54.568;0.286;8.323E-2
54.585;0.296;8.597E-2
54.602;0.304;8.869E-2
54.618;0.312;9.128E-2
54.635;0.319;9.352E-2
54.652;0.325;9.538E-2
54.668;0.330;9.697E-2
54.685;0.334;9.858E-2
54.702;0.338;9.980E-2
54.718;0.341;0.101
54.735;0.342;0.101
54.752;0.343;0.102
54.768;0.343;0.102
54.785;0.342;0.101
54.802;0.341;0.101
54.818;0.338;9.979E-2
54.835;0.334;9.844E-2
54.852;0.329;9.691E-2
54.868;0.324;9.511E-2
54.885;0.318;9.306E-2
54.902;0.310;9.062E-2
54.918;0.302;8.800E-2
54.935;0.294;8.531E-2
54.952;0.284;8.253E-2
54.968;0.273;7.933E-2
54.985;0.262;7.617E-2
55.002;0.249;7.295E-2
55.018;0.236;6.974E-2
55.035;0.223;6.654E-2
55.052;0.209;6.335E-2
55.068;0.194;6.047E-2
55.085;0.178;5.760E-2
55.102;0.163;5.494E-2
55.118;0.146;5.258E-2
55.135;0.129;5.023E-2
55.152;0.112;4.826E-2
55.168;9.423E-2;4.659E-2
55.185;7.640E-2;4.514E-2
55.202;5.817E-2;4.397E-2
55.218;3.978E-2;4.316E-2
55.235;2.136E-2;4.270E-2
55.252;2.640E-3;4.251E-2
55.268;-1.581E-2;4.279E-2
55.285;-3.453E-2;4.338E-2
55.301;-5.284E-2;4.410E-2
55.318;-7.096E-2;4.534E-2
55.335;-8.922E-2;4.688E-2
55.351;-0.107;4.869E-2
55.368;-0.125;5.062E-2
55.385;-0.142;5.327E-2
55.402;-0.159;5.587E-2
55.418;-0.175;5.871E-2
55.435;-0.191;6.171E-2
55.451;-0.206;6.477E-2
55.468;-0.221;6.800E-2
55.485;-0.235;7.130E-2
55.501;-0.249;7.469E-2
55.518;-0.262;7.811E-2
55.535;-0.275;8.156E-2
55.551;-0.286;8.493E-2
55.568;-0.297;8.835E-2
55.585;-0.307;9.150E-2
55.601;-0.317;9.453E-2
55.618;-0.326;9.753E-2
55.635;-0.333;0.100
55.651;-0.340;0.103
55.668;-0.347;0.105
55.685;-0.353;0.107
55.701;-0.357;0.109
55.718;-0.361;0.110
55.735;-0.364;0.112
55.751;-0.366;0.112
55.768;-0.368;0.113
55.785;-0.368;0.113
55.801;-0.368;0.113
55.818;-0.367;0.112
55.835;-0.365;0.112
55.851;-0.362;0.110
55.868;-0.358;0.109
55.885;-0.353;0.107
55.901;-0.348;0.105
55.918;-0.341;0.103
55.935;-0.334;0.100
55.951;-0.326;9.725E-2
55.968;-0.317;9.438E-2
55.985;-0.308;9.128E-2
56.001;-0.297;8.802E-2
56.018;-0.286;8.460E-2
56.035;-0.274;8.129E-2
56.051;-0.261;7.781E-2
56.068;-0.248;7.428E-2
56.085;-0.234;7.095E-2
56.101;-0.220;6.763E-2
56.118;-0.204;6.434E-2
56.135;-0.189;6.121E-2
56.151;-0.172;5.831E-2
56.168;-0.156;5.541E-2
56.185;-0.138;5.275E-2
56.201;-0.121;5.028E-2
56.218;-0.103;4.826E-2
56.235;-8.465E-2;4.665E-2
56.251;-6.629E-2;4.524E-2
56.268;-4.773E-2;4.397E-2
56.285;-2.922E-2;4.317E-2
56.301;-1.057E-2;4.277E-2
56.318;8.109E-3;4.280E-2
56.335;2.658E-2;4.305E-2
56.351;4.514E-2;4.364E-2
56.368;6.340E-2;4.457E-2
56.385;8.161E-2;4.587E-2
56.401;9.933E-2;4.745E-2
56.418;0.116;4.942E-2
56.435;0.133;5.137E-2
56.451;0.150;5.352E-2
56.468;0.166;5.597E-2
56.485;0.182;5.876E-2
56.501;0.196;6.144E-2
56.518;0.211;6.441E-2
56.535;0.224;6.745E-2
56.551;0.237;7.034E-2
56.568;0.250;7.329E-2
56.584;0.261;7.618E-2
56.601;0.272;7.913E-2
56.618;0.282;8.190E-2
56.635;0.291;8.464E-2
56.651;0.299;8.717E-2
56.668;0.307;8.959E-2
56.685;0.314;9.190E-2
56.701;0.320;9.382E-2
56.718;0.325;9.546E-2
56.734;0.330;9.693E-2
56.751;0.333;9.812E-2
56.768;0.336;9.899E-2
56.784;0.337;9.970E-2
56.801;0.338;0.100
56.818;0.338;0.100
56.834;0.337;9.977E-2
56.851;0.335;9.918E-2
56.868;0.333;9.822E-2
56.885;0.330;9.708E-2
56.901;0.325;9.568E-2
56.918;0.320;9.402E-2
56.934;0.314;9.215E-2
56.951;0.307;8.988E-2
56.968;0.300;8.752E-2
56.984;0.292;8.493E-2
57.001;0.283;8.234E-2
57.018;0.273;7.934E-2
57.034;0.262;7.645E-2
57.051;0.251;7.356E-2
57.068;0.239;7.055E-2
57.084;0.227;6.768E-2
57.101;0.213;6.476E-2
57.118;0.199;6.172E-2
57.134;0.185;5.892E-2
57.151;0.169;5.647E-2
57.168;0.154;5.399E-2
57.184;0.138;5.179E-2
57.201;0.121;4.964E-2
57.218;0.104;4.774E-2
57.234;8.670E-2;4.623E-2
57.251;6.902E-2;4.491E-2
57.268;5.131E-2;4.392E-2
57.284;3.317E-2;4.320E-2
57.301;1.496E-2;4.274E-2
57.318;-3.398E-3;4.280E-2
57.334;-2.203E-2;4.313E-2
57.351;-4.037E-2;4.375E-2
57.368;-5.894E-2;4.473E-2
57.384;-7.712E-2;4.604E-2
57.401;-9.510E-2;4.773E-2
57.418;-0.113;4.968E-2
57.434;-0.131;5.183E-2
57.451;-0.148;5.430E-2
57.468;-0.165;5.701E-2
57.484;-0.181;5.986E-2
57.501;-0.197;6.302E-2
57.518;-0.213;6.627E-2
57.534;-0.227;6.959E-2
57.551;-0.242;7.301E-2
57.568;-0.256;7.651E-2
57.584;-0.268;8.012E-2
57.601;-0.281;8.373E-2
57.618;-0.292;8.725E-2
57.634;-0.303;9.052E-2
57.651;-0.313;9.377E-2
57.668;-0.322;9.675E-2
57.684;-0.331;9.982E-2
57.701;-0.338;0.102
57.718;-0.345;0.105
57.734;-0.351;0.107
57.751;-0.356;0.109
57.767;-0.360;0.110
57.784;-0.363;0.112
57.801;-0.365;0.113
57.817;-0.367;0.113
57.834;-0.367;0.114
57.851;-0.367;0.113
57.868;-0.366;0.113
57.884;-0.363;0.112
57.901;-0.361;0.111
57.917;-0.357;0.110
57.934;-0.352;0.108
57.951;-0.346;0.106
57.967;-0.340;0.103
57.984;-0.333;0.101
58.001;-0.325;9.806E-2
58.017;-0.316;9.509E-2
58.034;-0.307;9.192E-2
58.051;-0.297;8.882E-2
58.067;-0.286;8.546E-2
58.084;-0.274;8.208E-2
58.101;-0.262;7.846E-2
58.117;-0.249;7.498E-2
58.134;-0.236;7.169E-2
58.151;-0.221;6.846E-2
58.167;-0.207;6.528E-2
58.184;-0.192;6.217E-2
58.201;-0.176;5.914E-2
58.217;-0.160;5.638E-2
58.234;-0.143;5.385E-2
58.251;-0.126;5.174E-2
58.267;-0.109;4.963E-2
58.284;-9.151E-2;4.777E-2
58.301;-7.385E-2;4.619E-2
58.317;-5.595E-2;4.493E-2
58.334;-3.803E-2;4.394E-2
58.351;-2.000E-2;4.330E-2
58.367;-1.745E-3;4.298E-2
58.384;1.625E-2;4.300E-2
58.401;3.410E-2;4.335E-2
58.417;5.201E-2;4.399E-2
58.434;6.965E-2;4.492E-2
58.451;8.716E-2;4.614E-2
58.467;0.105;4.785E-2
58.484;0.121;4.966E-2
58.501;0.138;5.179E-2
58.517;0.154;5.406E-2
58.534;0.170;5.652E-2
58.551;0.185;5.922E-2
58.567;0.200;6.200E-2
58.584;0.214;6.498E-2
58.601;0.227;6.795E-2
58.617;0.240;7.098E-2
58.634;0.253;7.398E-2
58.651;0.264;7.700E-2
58.667;0.275;7.984E-2
58.684;0.285;8.280E-2
58.701;0.294;8.553E-2
58.717;0.302;8.821E-2
58.734;0.310;9.046E-2
58.751;0.317;9.271E-2
58.767;0.322;9.464E-2
58.784;0.327;9.625E-2
58.801;0.332;9.761E-2
58.817;0.335;9.867E-2
58.834;0.337;9.943E-2
58.851;0.338;9.992E-2
58.867;0.339;0.100
58.884;0.338;9.992E-2
58.901;0.337;9.959E-2
58.917;0.335;9.869E-2
58.934;0.332;9.748E-2
58.951;0.328;9.620E-2
58.967;0.323;9.453E-2
58.984;0.317;9.259E-2
59.001;0.311;9.045E-2
59.017;0.303;8.799E-2
59.034;0.295;8.551E-2
59.050;0.286;8.291E-2
59.067;0.276;7.995E-2
59.084;0.265;7.705E-2
59.101;0.254;7.410E-2
59.117;0.242;7.115E-2
59.134;0.229;6.811E-2
59.151;0.216;6.500E-2
59.167;0.202;6.207E-2
59.184;0.187;5.926E-2
59.200;0.172;5.650E-2
59.217;0.157;5.416E-2
59.234;0.141;5.190E-2
59.250;0.124;4.961E-2
59.267;0.107;4.768E-2
59.284;9.028E-2;4.612E-2
59.301;7.269E-2;4.486E-2
59.317;5.508E-2;4.377E-2
59.334;3.735E-2;4.299E-2
59.350;1.941E-2;4.252E-2
59.367;1.547E-3;4.243E-2
59.384;-1.619E-2;4.266E-2
59.400;-3.424E-2;4.334E-2
59.417;-5.210E-2;4.409E-2
59.434;-6.980E-2;4.513E-2
59.450;-8.734E-2;4.668E-2
59.467;-0.105;4.853E-2
59.484;-0.122;5.056E-2
59.500;-0.139;5.285E-2
59.517;-0.155;5.527E-2
59.534;-0.171;5.790E-2
59.550;-0.187;6.083E-2
59.567;-0.202;6.390E-2
59.584;-0.217;6.707E-2
59.600;-0.231;7.029E-2
59.617;-0.245;7.365E-2
59.634;-0.258;7.690E-2
59.650;-0.270;8.028E-2
59.667;-0.282;8.364E-2
59.684;-0.293;8.717E-2
59.700;-0.303;9.038E-2
59.717;-0.313;9.353E-2
59.734;-0.322;9.659E-2
59.750;-0.330;9.943E-2
59.767;-0.337;0.102
59.784;-0.343;0.104
59.800;-0.349;0.106
59.817;-0.354;0.108
59.834;-0.358;0.110
59.850;-0.361;0.111
59.867;-0.363;0.112
59.884;-0.365;0.112
59.900;-0.365;0.113
59.917;-0.365;0.112
59.934;-0.363;0.112
59.950;-0.361;0.111
59.967;-0.358;0.110
59.984;-0.354;0.108
60.000;-0.349;0.106
60.017;-0.344;0.104
60.034;-0.337;0.102
60.050;-0.330;9.923E-2
60.067;-0.321;9.626E-2
60.084;-0.313;9.323E-2
60.100;-0.303;9.015E-2
60.117;-0.292;8.689E-2
60.134;-0.280;8.340E-2
60.150;-0.268;7.987E-2
60.167;-0.255;7.639E-2
60.184;-0.242;7.291E-2
60.200;-0.228;6.951E-2
60.217;-0.213;6.609E-2
60.233;-0.198;6.291E-2
60.250;-0.182;5.987E-2
60.267;-0.165;5.696E-2
60.283;-0.149;5.414E-2
60.300;-0.131;5.177E-2
60.317;-0.114;4.959E-2
60.334;-9.638E-2;4.769E-2
60.350;-7.848E-2;4.610E-2
60.367;-6.056E-2;4.475E-2
60.383;-4.249E-2;4.371E-2
60.400;-2.421E-2;4.302E-2
60.417;-6.017E-3;4.277E-2
60.433;1.197E-2;4.287E-2
60.450;3.006E-2;4.310E-2
60.467;4.792E-2;4.364E-2
60.483;6.553E-2;4.454E-2
60.500;8.288E-2;4.587E-2
60.517;0.100;4.743E-2
60.533;0.117;4.933E-2
60.550;0.133;5.119E-2
60.567;0.149;5.337E-2
60.583;0.164;5.573E-2
60.600;0.179;5.833E-2
60.617;0.194;6.111E-2
60.633;0.207;6.384E-2
60.650;0.220;6.651E-2
60.667;0.233;6.935E-2
60.683;0.245;7.217E-2
60.700;0.256;7.499E-2
60.717;0.267;7.776E-2
60.733;0.277;8.055E-2
60.750;0.286;8.314E-2
60.767;0.294;8.553E-2
60.783;0.301;8.798E-2
60.800;0.309;9.022E-2
60.817;0.314;9.209E-2
60.833;0.320;9.374E-2
60.850;0.324;9.518E-2
60.867;0.328;9.636E-2
60.883;0.330;9.725E-2
60.900;0.332;9.795E-2
60.917;0.333;9.820E-2
60.933;0.333;9.829E-2
60.950;0.333;9.814E-2
60.967;0.331;9.774E-2
60.983;0.329;9.689E-2
61.000;0.326;9.574E-2
61.017;0.322;9.441E-2
61.033;0.317;9.278E-2
61.050;0.311;9.099E-2
61.067;0.304;8.879E-2
61.083;0.297;8.647E-2
61.100;0.289;8.402E-2
61.117;0.280;8.148E-2
61.133;0.270;7.859E-2
61.150;0.259;7.572E-2
61.167;0.248;7.285E-2
61.183;0.236;6.994E-2
61.200;0.223;6.707E-2
61.217;0.209;6.413E-2
61.233;0.195;6.136E-2
61.250;0.180;5.843E-2
61.267;0.165;5.578E-2
61.283;0.149;5.348E-2
61.300;0.133;5.113E-2
61.317;0.117;4.918E-2
61.333;9.934E-2;4.729E-2
61.350;8.209E-2;4.586E-2
61.367;6.431E-2;4.475E-2
61.383;4.641E-2;4.373E-2
61.400;2.816E-2;4.320E-2
61.417;1.007E-2;4.291E-2
61.433;-8.319E-3;4.303E-2
61.450;-2.650E-2;4.342E-2
61.466;-4.467E-2;4.424E-2
61.483;-6.276E-2;4.536E-2
61.500;-8.064E-2;4.664E-2
61.517;-9.853E-2;4.846E-2
61.533;-0.116;5.043E-2
61.550;-0.133;5.262E-2
61.567;-0.150;5.507E-2
61.583;-0.166;5.766E-2
61.600;-0.182;6.049E-2
61.616;-0.198;6.347E-2
61.633;-0.212;6.668E-2
61.650;-0.227;6.975E-2
61.666;-0.241;7.298E-2
61.683;-0.254;7.618E-2
61.700;-0.266;7.942E-2
61.717;-0.278;8.272E-2
61.733;-0.288;8.573E-2
61.750;-0.299;8.891E-2
61.766;-0.308;9.189E-2
61.783;-0.317;9.495E-2
61.800;-0.325;9.769E-2
61.816;-0.332;0.100
61.833;-0.338;0.102
61.850;-0.344;0.104
61.866;-0.348;0.106
61.883;-0.352;0.107
61.900;-0.355;0.109
61.916;-0.358;0.109
61.933;-0.359;0.110
61.950;-0.360;0.110
61.966;-0.359;0.110
61.983;-0.358;0.110
62.000;-0.356;0.109
62.016;-0.353;0.108
62.033;-0.350;0.106
62.050;-0.345;0.105
62.066;-0.340;0.103
62.083;-0.334;0.101
62.100;-0.327;9.844E-2
62.116;-0.320;9.569E-2
62.133;-0.311;9.306E-2
62.150;-0.302;9.002E-2
62.166;-0.292;8.706E-2
62.183;-0.282;8.388E-2
62.200;-0.270;8.058E-2
62.216;-0.258;7.737E-2
62.233;-0.246;7.410E-2
62.250;-0.232;7.098E-2
62.266;-0.218;6.767E-2
62.283;-0.204;6.453E-2
62.300;-0.189;6.150E-2
62.316;-0.173;5.863E-2
62.333;-0.157;5.594E-2
62.350;-0.141;5.343E-2
62.366;-0.124;5.105E-2
62.383;-0.107;4.894E-2
62.400;-8.921E-2;4.719E-2
62.416;-7.142E-2;4.573E-2
62.433;-5.350E-2;4.448E-2
62.450;-3.553E-2;4.357E-2
62.466;-1.755E-2;4.309E-2
62.483;6.259E-4;4.283E-2
62.499;1.862E-2;4.299E-2
62.516;3.665E-2;4.337E-2
62.533;5.449E-2;4.409E-2
62.550;7.214E-2;4.503E-2
62.566;8.947E-2;4.646E-2
62.583;0.107;4.801E-2
62.600;0.124;4.994E-2
62.616;0.140;5.198E-2
62.633;0.156;5.434E-2
62.650;0.171;5.685E-2
62.666;0.186;5.947E-2
62.683;0.200;6.226E-2
62.699;0.214;6.508E-2
62.716;0.227;6.788E-2
62.733;0.240;7.093E-2
62.749;0.251;7.380E-2
62.766;0.262;7.662E-2
62.783;0.272;7.935E-2
62.799;0.282;8.216E-2
62.816;0.291;8.480E-2
62.833;0.299;8.725E-2
62.849;0.306;8.941E-2
62.866;0.312;9.125E-2
62.883;0.317;9.306E-2
62.899;0.322;9.448E-2
62.916;0.326;9.581E-2
62.933;0.329;9.670E-2
62.949;0.331;9.727E-2
62.966;0.332;9.775E-2
62.983;0.332;9.775E-2
62.999;0.331;9.751E-2
63.016;0.329;9.696E-2
63.033;0.327;9.605E-2
63.049;0.323;9.489E-2
63.066;0.319;9.357E-2
63.083;0.314;9.200E-2
63.099;0.309;9.021E-2
63.116;0.302;8.812E-2
63.133;0.295;8.572E-2
63.149;0.286;8.325E-2
63.166;0.278;8.071E-2
63.183;0.268;7.806E-2
63.199;0.257;7.532E-2
63.216;0.247;7.256E-2
63.233;0.235;6.972E-2
63.249;0.223;6.693E-2
63.266;0.209;6.401E-2
63.283;0.196;6.139E-2
63.299;0.182;5.857E-2
63.316;0.167;5.601E-2
63.333;0.152;5.358E-2
63.349;0.137;5.147E-2
63.366;0.121;4.954E-2
63.383;0.104;4.774E-2
63.399;8.770E-2;4.614E-2
63.416;7.068E-2;4.493E-2
63.433;5.349E-2;4.386E-2
63.449;3.588E-2;4.315E-2
63.466;1.837E-2;4.280E-2
63.483;8.060E-4;4.275E-2
63.499;-1.701E-2;4.304E-2
63.516;-3.477E-2;4.358E-2
63.533;-5.253E-2;4.447E-2
63.549;-7.031E-2;4.555E-2
63.566;-8.781E-2;4.695E-2
63.583;-0.105;4.881E-2
63.599;-0.122;5.072E-2
63.616;-0.139;5.304E-2
63.633;-0.155;5.549E-2
63.649;-0.172;5.835E-2
63.666;-0.187;6.128E-2
63.683;-0.202;6.440E-2
63.699;-0.217;6.764E-2
63.716;-0.231;7.093E-2
63.733;-0.245;7.432E-2
63.749;-0.258;7.761E-2
63.766;-0.270;8.090E-2
63.783;-0.281;8.414E-2
63.799;-0.292;8.742E-2
63.816;-0.302;9.051E-2
63.833;-0.312;9.349E-2
63.849;-0.321;9.644E-2
63.866;-0.328;9.920E-2
63.882;-0.335;0.102
63.899;-0.341;0.104
63.916;-0.346;0.106
63.933;-0.351;0.107
63.949;-0.354;0.109
63.966;-0.357;0.110
63.983;-0.359;0.110
63.999;-0.360;0.111
64.016;-0.360;0.111
64.032;-0.359;0.110
64.049;-0.357;0.110
64.066;-0.355;0.109
64.082;-0.351;0.107
64.099;-0.347;0.106
64.116;-0.342;0.104
64.133;-0.336;0.102
64.149;-0.329;9.928E-2
64.166;-0.321;9.656E-2
64.182;-0.313;9.383E-2
64.199;-0.303;9.061E-2
64.216;-0.293;8.749E-2
64.232;-0.283;8.409E-2
64.249;-0.271;8.089E-2
64.266;-0.259;7.746E-2
64.282;-0.247;7.415E-2
64.299;-0.233;7.095E-2
64.316;-0.220;6.781E-2
64.332;-0.205;6.464E-2
64.349;-0.190;6.157E-2
64.366;-0.175;5.865E-2
64.382;-0.159;5.604E-2
64.399;-0.143;5.347E-2
64.416;-0.126;5.118E-2
64.432;-0.109;4.915E-2
64.449;-9.248E-2;4.741E-2
64.466;-7.509E-2;4.608E-2
64.482;-5.767E-2;4.479E-2
64.499;-4.011E-2;4.390E-2
64.516;-2.255E-2;4.322E-2
64.532;-4.856E-3;4.282E-2
64.549;1.283E-2;4.302E-2
64.566;3.027E-2;4.314E-2
64.582;4.753E-2;4.372E-2
64.599;6.472E-2;4.460E-2
64.616;8.150E-2;4.575E-2
64.632;9.832E-2;4.719E-2
64.649;0.115;4.876E-2
64.666;0.131;5.063E-2
64.682;0.146;5.288E-2
64.699;0.161;5.510E-2
64.716;0.176;5.752E-2
64.732;0.190;6.002E-2
64.749;0.204;6.278E-2
64.766;0.217;6.559E-2
64.782;0.230;6.846E-2
64.799;0.242;7.119E-2
64.816;0.253;7.405E-2
64.832;0.263;7.691E-2
64.849;0.273;7.945E-2
64.866;0.283;8.219E-2
64.882;0.291;8.465E-2
64.899;0.299;8.705E-2
64.916;0.306;8.902E-2
64.932;0.312;9.102E-2
64.949;0.317;9.260E-2
64.966;0.321;9.420E-2
64.982;0.325;9.542E-2
64.999;0.328;9.621E-2
65.016;0.329;9.678E-2
65.032;0.330;9.704E-2
65.049;0.330;9.697E-2
65.066;0.329;9.665E-2
65.082;0.327;9.604E-2
65.099;0.325;9.516E-2
65.116;0.321;9.392E-2
65.132;0.317;9.241E-2
65.149;0.312;9.085E-2
65.165;0.306;8.892E-2
65.182;0.299;8.692E-2
65.199;0.291;8.459E-2
65.215;0.283;8.221E-2
65.232;0.273;7.947E-2
65.249;0.263;7.658E-2
65.265;0.252;7.371E-2
65.282;0.241;7.089E-2
65.299;0.228;6.808E-2
65.315;0.216;6.524E-2
65.332;0.202;6.246E-2
65.349;0.188;5.960E-2
65.365;0.173;5.711E-2
65.382;0.158;5.463E-2
65.399;0.142;5.241E-2
65.415;0.126;5.043E-2
65.432;0.109;4.854E-2
65.449;9.226E-2;4.684E-2
65.465;7.504E-2;4.550E-2
65.482;5.788E-2;4.444E-2
65.499;4.033E-2;4.367E-2
65.515;2.249E-2;4.330E-2
65.532;4.959E-3;4.312E-2
